observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
28,1788503653931,RUNNING,0.912,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":38,""time_from_start_s"":0.912,""joints_rad"":[2.9965685225334666,0.6325916357536837,-1.6388701775153303,1.4441318389735744,-0.08417125380696687,0.40595857073898045],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":38,""time_from_start_s"":0.912,""joints_rad"":[0.13826811932551464,2.5647953791755005,1.5569244534743043,-1.4545743194045844,3.2189837742441303,2.3708299437949805],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0030553988834914,0.6323666473850343,-1.6352707092257441,1.4500160518983851,-0.08108834611350695,0.4316267308022805],""received_at_ms"":1788503653900,""age_ms"":31,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1314252125373502,2.5619352986808384,1.567286469669136,-1.459785357853498,3.2147952530769395,2.405375774118443],""received_at_ms"":1788503653865,""age_ms"":66,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3806 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3806,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3211 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3211,""fresh"":false}}"
29,1788503654044,RUNNING,1.008,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":42,""time_from_start_s"":1.008,""joints_rad"":[2.991372628331285,0.6327557419608948,-1.6418712617618618,1.4394458373827725,-0.08655171247698773,0.38613135403278526],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":42,""time_from_start_s"":1.008,""joints_rad"":[0.14255274767594367,2.5667985105632267,1.5502714960062909,-1.4512436322332318,3.221771100463372,2.3497246060150903],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.998225723777373,0.6325464162979897,-1.6380150649415801,1.4457017725203802,-0.08340125643824983,0.41356641276849354],""received_at_ms"":1788503653993,""age_ms"":51,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1342892978398729,2.563157727288935,1.562852286171519,-1.4575682661046898,3.2165808994346548,2.3911265570393105],""received_at_ms"":1788503653982,""age_ms"":62,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3919 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3919,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3324 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3324,""fresh"":false}}"
30,1788503654139,RUNNING,1.1280000000000001,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":47,""time_from_start_s"":1.1280000000000001,""joints_rad"":[2.9848525096584355,0.6329562345091041,-1.6455474912827193,1.4335431873100843,-0.08950456077640488,0.3613210328234981],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":47,""time_from_start_s"":1.1280000000000001,""joints_rad"":[0.14785982018341115,2.569475843373354,1.5418439770029067,-1.4471531068339152,3.22529085512624,2.3233983199483927],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9918022139983327,0.6327500962216974,-1.641742041026289,1.439721576371347,-0.08636133484963222,0.38873508990159467],""received_at_ms"":1788503654103,""age_ms"":36,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.13969423346744894,2.56554254517886,1.5545352686869907,-1.4533377625307806,3.219984466008969,2.3648213036191024],""received_at_ms"":1788503654052,""age_ms"":87,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4014 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4014,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3419 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3419,""fresh"":false}}"
31,1788503654235,RUNNING,1.224,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":51,""time_from_start_s"":1.224,""joints_rad"":[2.979619336433137,0.6331077418071314,-1.6484030441119149,1.4287893920210422,-0.0918456542080586,0.34145988988587134],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":51,""time_from_start_s"":1.224,""joints_rad"":[0.15206395810106915,2.571740792727987,1.5350181815426966,-1.4439448803550328,3.2281327826708535,2.3023880766475933],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9883747364132662,0.632845914797632,-1.6436475915036164,1.4365218642536657,-0.08803911985957437,0.3768827334842263],""received_at_ms"":1788503654213,""age_ms"":22,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1477477062349264,2.5696171908505656,1.5417119856067378,-1.4470221140995139,3.225305451299524,2.32437451993461],""received_at_ms"":1788503654233,""age_ms"":2,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4110 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4110,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3515 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3515,""fresh"":false}}"
32,1788503654335,RUNNING,1.32,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":55,""time_from_start_s"":1.32,""joints_rad"":[2.9743738433707936,0.6332363883268086,-1.651159891283042,1.4240115268891136,-0.09416518644082615,0.3215947405694429],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":55,""time_from_start_s"":1.32,""joints_rad"":[0.15623459246012986,2.5740839160897155,1.5281342766642654,-1.4407902616448616,3.230992184424583,2.2814218724926896],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.982322632699051,0.6330377264824261,-1.647063026316844,1.4308893376916294,-0.09081942935800133,0.3522191367584441],""received_at_ms"":1788503654283,""age_ms"":52,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1477477062349264,2.5696171908505656,1.5417119856067378,-1.4470221140995139,3.225305451299524,2.32437451993461],""received_at_ms"":1788503654233,""age_ms"":102,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4210 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4210,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3615 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3615,""fresh"":false}}"
33,1788503654436,RUNNING,1.416,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[2.9691176720319157,0.6333234343572276,-1.65380643714953,1.4192118900756583,-0.0964616830852117,0.301729898180494],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[0.16037968649971132,2.5764711631243653,1.5212130205601166,-1.4376778319337846,3.23386226907565,2.260491478148502],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9788352903206405,0.6331455878301994,-1.6488848009900758,1.4278812627258173,-0.0922457124227311,0.33900053660261464],""received_at_ms"":1788503654356,""age_ms"":80,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1554055128609767,2.573799697870045,1.52921246110273,-1.4411618220700926,3.230530618014144,2.285701339835995],""received_at_ms"":1788503654413,""age_ms"":23,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4311 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4311,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3716 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3716,""fresh"":false}}"
34,1788503654536,RUNNING,1.512,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[2.963850508636738,0.6333498247991154,-1.6563490412196846,1.4143898872377327,-0.09873568820557198,0.2818646802715587],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[0.1645113419470743,2.578873736110976,1.5142756552829346,-1.4345882751123282,3.236736628604287,2.239581068111141],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.972160104063463,0.6332773601887249,-1.652276324792551,1.422140874816008,-0.09521765907302704,0.31397757658384673],""received_at_ms"":1788503654468,""age_ms"":68,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.15853349194640093,2.5756212980103514,1.5239515151384435,-1.4388848655279407,3.232675802197771,2.269954106659876],""received_at_ms"":1788503654482,""age_ms"":54,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4410 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4410,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3815 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3815,""fresh"":false}}"
35,1788503654639,RUNNING,1.608,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[2.9585694183164546,0.6332772059496669,-1.6588190633397828,1.4095410098375583,-0.10098997649237171,0.2619918045338519],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[0.16863675262059488,2.58129572424816,1.5073257980047248,-1.4315079774295585,3.239614681085155,2.218678624232719],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.968564725804355,0.6332534491779725,-1.6539659780414069,1.419000852958745,-0.09677571449628238,0.3004353923846975],""received_at_ms"":1788503654584,""age_ms"":55,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.16232050735737824,2.577766482193978,1.517515962587565,-1.4359846519099018,3.2353482503484248,2.2504319008446183],""received_at_ms"":1788503654593,""age_ms"":46,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4514 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4514,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3919 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3919,""fresh"":false}}"
36,1788503654737,RUNNING,1.704,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[2.9532717207685875,0.6330413388198217,-1.6612466360936906,1.4046610814480949,-0.10322648841522514,0.24210475537337856],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[0.1727438193634496,2.583789011493804,1.5003336407644787,-1.4284535451561513,3.242505572318688,2.1977982982455613],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9583901543969287,0.6331576306020381,-1.6587717421367731,1.4096293075401614,-0.10103012908094376,0.2621697466664226],""received_at_ms"":1788503654727,""age_ms"":10,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1664789288331799,2.580199296638333,1.5106489646455932,-1.4329406231614985,3.2382243784227858,2.2292916002798373],""received_at_ms"":1788503654707,""age_ms"":30,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4612 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4612,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4017 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4017,""fresh"":false}}"
37,1788503654836,RUNNING,1.824,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":76,""time_from_start_s"":1.824,""joints_rad"":[2.946626980348165,0.6325111746289109,-1.6642182044967777,1.3985184084041191,-0.10599705844181602,0.21722802255959053],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":76,""time_from_start_s"":1.824,""joints_rad"":[0.17783683110696513,2.5870500119323863,1.4915063150533943,-1.4246952576853853,3.246145452732572,2.1717499383643792],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9583901543969287,0.6331576306020381,-1.6587717421367731,1.4096293075401614,-0.10103012908094376,0.2621697466664226],""received_at_ms"":1788503654727,""age_ms"":109,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.17126078191779398,2.5829914743756732,1.5025715808673634,-1.4293693304460675,3.2416878097904434,2.204867811793279],""received_at_ms"":1788503654777,""age_ms"":59,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4711 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4711,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4116 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4116,""fresh"":false}}"
38,1788503654936,RUNNING,1.92,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[2.941296306713711,0.631952178823852,-1.6665158327613556,1.393574757185183,-0.10819191350779313,0.1973203707644932],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[0.18187367242131522,2.589776910334143,1.4843715234569848,-1.4217458898411097,3.2490791431160457,2.1509620784262675],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9482995333265234,0.6326301921020854,-1.6635054241340324,1.399934003545333,-0.10512868576340205,0.22390410094814778],""received_at_ms"":1788503654906,""age_ms"":30,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1739691838510388,2.584693344929293,1.4978258560982658,-1.4274519117298266,3.2435813174959325,2.1906425057248993],""received_at_ms"":1788503654847,""age_ms"":89,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4811 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4811,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4216 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4216,""fresh"":false}}"
39,1788503655042,RUNNING,2.016,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[2.93595614310085,0.6313408398691933,-1.66870820864179,1.3886103906900695,-0.11036570438731287,0.17741648158997],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[0.18587831021777404,2.592590930079889,1.477181139013886,-1.4188477758022087,3.2520292302852543,2.130220584004688],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9430143272856344,0.6321509246894877,-1.6658424200024526,1.3949964670914408,-0.10744159608814492,0.20404626831773184],""received_at_ms"":1788503654998,""age_ms"":44,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18167498703151894,2.589738742730958,1.484259760888364,-1.4217233920589307,3.2492019758190547,2.150830847355208],""received_at_ms"":1788503655031,""age_ms"":11,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4917 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4917,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4322 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4322,""fresh"":false}}"
40,1788503655137,RUNNING,2.112,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":88,""time_from_start_s"":2.112,""joints_rad"":[2.9306094130695617,0.6307289534638012,-1.670769908845425,1.3836296205704823,-0.11251702710547987,0.15752364844912795],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":88,""time_from_start_s"":2.112,""joints_rad"":[0.18985626584175397,2.5954652298604897,1.4699505335809022,-1.4159939571282776,3.2549909812196476,2.109519863730185],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9372020318106427,0.6314917138310095,-1.6682631916749688,1.3896636135619722,-0.1098504995217475,0.18189943637332542],""received_at_ms"":1788503655103,""age_ms"":34,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18561786034469935,2.5925909597945673,1.4771531292400937,-1.4188352212127309,3.252126100447846,2.1300022625948323],""received_at_ms"":1788503655121,""age_ms"":16,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-100.86188838278758,-6.061816330184229,0.0986328125,-2.76171875,0.0,0.93084716796875],""received_at_ms"":1788503650125,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5012 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":5012,""fresh"":false},""right"":{""values"":[100.91801631177077,-0.6735351477982476,-1.208251953125,2.589111328125,0.320556640625,0.38836669921875],""received_at_ms"":1788503650720,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4417 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4417,""fresh"":false}}"
