receive_wall_iso,receive_monotonic_ns,elapsed_sec,side,cycle,completed_cycles,step_index,step_name,sequence_status,motion_state,power_state,servo_state,collision_state
2026-07-17T09:58:17.528+07:00,3595029963110,2.286312913,right,,,,,,0,1,1,0
2026-07-17T09:58:17.558+07:00,3595059638478,2.315988281,left,,,,,,0,1,1,0
2026-07-17T09:58:17.591+07:00,3595092301481,2.348651284,right,,,,,,0,1,1,0
2026-07-17T09:58:17.650+07:00,3595151474488,2.407824291,left,,,,,,0,1,1,0
2026-07-17T09:58:17.707+07:00,3595208635725,2.464985528,right,,,,,,0,1,1,0
2026-07-17T09:58:17.717+07:00,3595218792471,2.475142274,left,,,,,,0,1,1,0
2026-07-17T09:58:17.745+07:00,3595246931997,2.503281800,right,,,,,,0,1,1,0
2026-07-17T09:58:17.780+07:00,3595281336272,2.537686075,left,,,,,,0,1,1,0
2026-07-17T09:58:17.810+07:00,3595311460698,2.567810501,right,,,,,,0,1,1,0
2026-07-17T09:58:17.842+07:00,3595343752165,2.600101968,left,,,,,,0,1,1,0
2026-07-17T09:58:17.909+07:00,3595410152750,2.666502553,right,,,,,,0,1,1,0
2026-07-17T09:58:17.917+07:00,3595418823445,2.675173248,left,,,,,,0,1,1,0
2026-07-17T09:58:17.949+07:00,3595450880979,2.707230782,right,,,,,,0,1,1,0
2026-07-17T09:58:17.980+07:00,3595481249226,2.737599029,left,,,,,,0,1,1,0
2026-07-17T09:58:18.014+07:00,3595515608074,2.771957877,right,,,,,,0,1,1,0
2026-07-17T09:58:18.041+07:00,3595542935822,2.799285625,left,,,,,,0,1,1,0
2026-07-17T09:58:18.107+07:00,3595608060464,2.864410267,left,,,,,,0,1,1,0
2026-07-17T09:58:18.107+07:00,3595608096779,2.864446582,right,,,,,,0,1,1,0
2026-07-17T09:58:18.171+07:00,3595672468045,2.928817848,left,,,,,,0,1,1,0
2026-07-17T09:58:18.177+07:00,3595678140564,2.934490367,right,,,,,,0,1,1,0
2026-07-17T09:58:18.236+07:00,3595737495377,2.993845180,left,,,,,,0,1,1,0
2026-07-17T09:58:18.238+07:00,3595739476863,2.995826666,right,,,,,,0,1,1,0
2026-07-17T09:58:18.310+07:00,3595811216061,3.067565864,left,,,,,,0,1,1,0
2026-07-17T09:58:18.315+07:00,3595816567615,3.072917418,right,,,,,,0,1,1,0
2026-07-17T09:58:18.376+07:00,3595877947926,3.134297729,left,,,,,,0,1,1,0
2026-07-17T09:58:18.377+07:00,3595878685549,3.135035352,right,,,,,,0,1,1,0
2026-07-17T09:58:18.438+07:00,3595939404451,3.195754254,right,,,,,,0,1,1,0
2026-07-17T09:58:18.438+07:00,3595939555084,3.195904887,left,,,,,,0,1,1,0
2026-07-17T09:58:18.507+07:00,3596008362111,3.264711914,left,,,,,,0,1,1,0
2026-07-17T09:58:18.511+07:00,3596012368890,3.268718693,right,,,,,,0,1,1,0
2026-07-17T09:58:18.564+07:00,3596065494372,3.321844175,left,,,,,,0,1,1,0
2026-07-17T09:58:18.572+07:00,3596073514982,3.329864785,right,,,,,,0,1,1,0
2026-07-17T09:58:18.627+07:00,3596128174959,3.384524762,left,,,,,,0,1,1,0
2026-07-17T09:58:18.634+07:00,3596135834798,3.392184601,right,,,,,,0,1,1,0
2026-07-17T09:58:18.718+07:00,3596219433873,3.475783676,left,,,,,,0,1,1,0
2026-07-17T09:58:18.718+07:00,3596219468496,3.475818299,right,,,,,,0,1,1,0
2026-07-17T09:58:18.760+07:00,3596261526343,3.517876146,left,,,,,,0,1,1,0
2026-07-17T09:58:18.768+07:00,3596269263800,3.525613603,right,,,,,,0,1,1,0
2026-07-17T09:58:18.827+07:00,3596328503061,3.584852864,left,,,,,,0,1,1,0
2026-07-17T09:58:18.833+07:00,3596334258046,3.590607849,right,,,,,,0,1,1,0
2026-07-17T09:58:18.919+07:00,3596420250961,3.676600764,left,,,,,,0,1,1,0
2026-07-17T09:58:18.919+07:00,3596420324372,3.676674175,right,,,,,,0,1,1,0
2026-07-17T09:58:18.961+07:00,3596462945640,3.719295443,left,,,,,,0,1,1,0
2026-07-17T09:58:18.962+07:00,3596463102882,3.719452685,right,,,,,,0,1,1,0
2026-07-17T09:58:19.024+07:00,3596524993893,3.781343696,left,,,,,,0,1,1,0
2026-07-17T09:58:19.030+07:00,3596531169242,3.787519045,right,,,,,,0,1,1,0
2026-07-17T09:58:19.118+07:00,3596619457537,3.875807340,left,,,,,,0,1,1,0
2026-07-17T09:58:19.118+07:00,3596619491764,3.875841567,right,,,,,,0,1,1,0
2026-07-17T09:58:19.158+07:00,3596659933411,3.916283214,right,,,,,,0,1,1,0
2026-07-17T09:58:19.164+07:00,3596665224709,3.921574512,left,,,,,,0,1,1,0
2026-07-17T09:58:19.221+07:00,3596722784383,3.979134186,right,,,,,,0,1,1,0
2026-07-17T09:58:19.230+07:00,3596731234765,3.987584568,left,,,,,,0,1,1,0
2026-07-17T09:58:19.308+07:00,3596809224300,4.065574103,left,,,,,,0,1,1,0
2026-07-17T09:58:19.308+07:00,3596809285530,4.065635333,right,,,,,,0,1,1,0
2026-07-17T09:58:19.353+07:00,3596854501984,4.110851787,right,,,,,,0,1,1,0
2026-07-17T09:58:19.363+07:00,3596864930074,4.121279877,left,,,,,,0,1,1,0
2026-07-17T09:58:19.426+07:00,3596926974130,4.183323933,left,,,,,,0,1,1,0
2026-07-17T09:58:19.430+07:00,3596931191976,4.187541779,right,,,,,,0,1,1,0
2026-07-17T09:58:19.528+07:00,3597029011692,4.285361495,left,,,,,,0,1,1,0
2026-07-17T09:58:19.528+07:00,3597029073185,4.285422988,right,,,,,,0,1,1,0
2026-07-17T09:58:19.549+07:00,3597050448568,4.306798371,left,,,,,,0,1,1,0
2026-07-17T09:58:19.569+07:00,3597070039875,4.326389678,right,,,,,,0,1,1,0
2026-07-17T09:58:19.612+07:00,3597113420170,4.369769973,left,,,,,,0,1,1,0
2026-07-17T09:58:19.632+07:00,3597133396687,4.389746490,right,,,,,,0,1,1,0
2026-07-17T09:58:19.718+07:00,3597219131480,4.475481283,left,,,,,,0,1,1,0
2026-07-17T09:58:19.718+07:00,3597219165467,4.475515270,right,,,,,,0,1,1,0
2026-07-17T09:58:19.756+07:00,3597257337003,4.513686806,left,,,,,,0,1,1,0
2026-07-17T09:58:19.763+07:00,3597264490446,4.520840249,right,,,,,,0,1,1,0
2026-07-17T09:58:19.827+07:00,3597328229429,4.584579232,left,,,,,,0,1,1,0
2026-07-17T09:58:19.829+07:00,3597330495180,4.586844983,right,,,,,,0,1,1,0
2026-07-17T09:58:19.919+07:00,3597420214494,4.676564297,left,,,,,,0,1,1,0
2026-07-17T09:58:19.919+07:00,3597420252408,4.676602211,right,,,,,,0,1,1,0
2026-07-17T09:58:19.963+07:00,3597464409754,4.720759557,left,,,,,,3,1,1,0
2026-07-17T09:58:19.982+07:00,3597483802224,4.740152027,right,,,,,,3,1,1,0
2026-07-17T09:58:20.031+07:00,3597532379559,4.788729362,left,,,,,,3,1,1,0
2026-07-17T09:58:20.048+07:00,3597549028026,4.805377829,right,,,,,,3,1,1,0
2026-07-17T09:58:20.107+07:00,3597608348103,4.864697906,left,,,,,,3,1,1,0
2026-07-17T09:58:20.115+07:00,3597616128888,4.872478691,right,,,,,,3,1,1,0
2026-07-17T09:58:20.158+07:00,3597659784745,4.916134548,left,,,,,,3,1,1,0
2026-07-17T09:58:20.192+07:00,3597693105638,4.949455441,right,,,,,,3,1,1,0
2026-07-17T09:58:20.229+07:00,3597730436116,4.986785919,left,,,,,,3,1,1,0
2026-07-17T09:58:20.253+07:00,3597754811627,5.011161430,right,,,,,,3,1,1,0
2026-07-17T09:58:20.307+07:00,3597808736683,5.065086486,left,,,,,,3,1,1,0
2026-07-17T09:58:20.320+07:00,3597821912816,5.078262619,right,,,,,,3,1,1,0
2026-07-17T09:58:20.369+07:00,3597870057712,5.126407515,left,,,,,,3,1,1,0
2026-07-17T09:58:20.382+07:00,3597883681571,5.140031374,right,,,,,,3,1,1,0
2026-07-17T09:58:20.454+07:00,3597955261255,5.211611058,right,,,,,,3,1,1,0
2026-07-17T09:58:20.458+07:00,3597959325902,5.215675705,left,,,,,,3,1,1,0
2026-07-17T09:58:20.514+07:00,3598015732926,5.272082729,right,,,,,,3,1,1,0
2026-07-17T09:58:20.523+07:00,3598023971975,5.280321778,left,,,,,,3,1,1,0
2026-07-17T09:58:20.590+07:00,3598091566778,5.347916581,right,,,,,,3,1,1,0
2026-07-17T09:58:20.592+07:00,3598092971677,5.349321480,left,,,,,,3,1,1,0
2026-07-17T09:58:20.653+07:00,3598154122364,5.410472167,right,,,,,,3,1,1,0
2026-07-17T09:58:20.653+07:00,3598154562715,5.410912518,left,,,,,,3,1,1,0
2026-07-17T09:58:20.720+07:00,3598221363505,5.477713308,left,,,,,,3,1,1,0
2026-07-17T09:58:20.730+07:00,3598231808714,5.488158517,right,,,,,,3,1,1,0
2026-07-17T09:58:20.786+07:00,3598287118033,5.543467836,left,,,,,,3,1,1,0
2026-07-17T09:58:20.794+07:00,3598295269839,5.551619642,right,,,,,,3,1,1,0
2026-07-17T09:58:20.854+07:00,3598355921188,5.612270991,left,,,,,,3,1,1,0
2026-07-17T09:58:20.858+07:00,3598358970851,5.615320654,right,,,,,,3,1,1,0
2026-07-17T09:58:20.915+07:00,3598416716405,5.673066208,left,,,,,,3,1,1,0
2026-07-17T09:58:20.920+07:00,3598421247997,5.677597800,right,,,,,,3,1,1,0
2026-07-17T09:58:20.980+07:00,3598481386625,5.737736428,left,,,,,,3,1,1,0
2026-07-17T09:58:20.987+07:00,3598488174362,5.744524165,right,,,,,,3,1,1,0
2026-07-17T09:58:21.046+07:00,3598547539679,5.803889482,left,,,,,,3,1,1,0
2026-07-17T09:58:21.053+07:00,3598553981514,5.810331317,right,,,,,,3,1,1,0
2026-07-17T09:58:21.109+07:00,3598610871669,5.867221472,left,,,,,,3,1,1,0
2026-07-17T09:58:21.116+07:00,3598617796986,5.874146789,right,,,,,,3,1,1,0
2026-07-17T09:58:21.177+07:00,3598678460448,5.934810251,right,,,,,,3,1,1,0
2026-07-17T09:58:21.189+07:00,3598690137834,5.946487637,left,,,,,,3,1,1,0
2026-07-17T09:58:21.243+07:00,3598743974653,6.000324456,right,,,,,,3,1,1,0
2026-07-17T09:58:21.252+07:00,3598753254850,6.009604653,left,,,,,,3,1,1,0
2026-07-17T09:58:21.328+07:00,3598829258409,6.085608212,left,,,,,,3,1,1,0
2026-07-17T09:58:21.328+07:00,3598829293802,6.085643605,right,,,,,,3,1,1,0
2026-07-17T09:58:21.370+07:00,3598871754690,6.128104493,right,,,,,,3,1,1,0
2026-07-17T09:58:21.393+07:00,3598893996574,6.150346377,left,,,,,,3,1,1,0
2026-07-17T09:58:21.432+07:00,3598933546594,6.189896397,right,,,,,,3,1,1,0
2026-07-17T09:58:21.460+07:00,3598961226447,6.217576250,left,,,,,,3,1,1,0
2026-07-17T09:58:21.507+07:00,3599008803443,6.265153246,right,,,,,,3,1,1,0
2026-07-17T09:58:21.523+07:00,3599024319343,6.280669146,left,,,,,,3,1,1,0
2026-07-17T09:58:21.573+07:00,3599074734540,6.331084343,right,,,,,,3,1,1,0
2026-07-17T09:58:21.584+07:00,3599085631205,6.341981008,left,,,,,,3,1,1,0
2026-07-17T09:58:21.638+07:00,3599139362097,6.395711900,right,,,,,,3,1,1,0
2026-07-17T09:58:21.649+07:00,3599150482804,6.406832607,left,,,,,,3,1,1,0
2026-07-17T09:58:21.714+07:00,3599215821374,6.472171177,left,,,,,,3,1,1,0
2026-07-17T09:58:21.729+07:00,3599230282407,6.486632210,right,,,,,,3,1,1,0
2026-07-17T09:58:21.778+07:00,3599279719151,6.536068954,left,,,,,,3,1,1,0
2026-07-17T09:58:21.789+07:00,3599290756608,6.547106411,right,,,,,,3,1,1,0
2026-07-17T09:58:21.844+07:00,3599345624023,6.601973826,left,,,,,,3,1,1,0
2026-07-17T09:58:21.907+07:00,3599408827878,6.665177681,left,,,,,,3,1,1,0
2026-07-17T09:58:21.907+07:00,3599408901695,6.665251498,right,,,,,,3,1,1,0
2026-07-17T09:58:21.932+07:00,3599433597002,6.689946805,right,,,,,,3,1,1,0
2026-07-17T09:58:21.978+07:00,3599479455424,6.735805227,left,,,,,,3,1,1,0
2026-07-17T09:58:21.998+07:00,3599499222245,6.755572048,right,,,,,,3,1,1,0
2026-07-17T09:58:22.041+07:00,3599542621380,6.798971183,left,,,,,,3,1,1,0
2026-07-17T09:58:22.059+07:00,3599560276701,6.816626504,right,,,,,,3,1,1,0
2026-07-17T09:58:22.108+07:00,3599609469545,6.865819348,left,,,,,,3,1,1,0
2026-07-17T09:58:22.122+07:00,3599623069229,6.879419032,right,,,,,,3,1,1,0
2026-07-17T09:58:22.170+07:00,3599671968934,6.928318737,left,,,,,,3,1,1,0
2026-07-17T09:58:22.181+07:00,3599682745248,6.939095051,right,,,,,,3,1,1,0
2026-07-17T09:58:22.237+07:00,3599738082095,6.994431898,left,,,,,,3,1,1,0
2026-07-17T09:58:22.248+07:00,3599749438048,7.005787851,right,,,,,,3,1,1,0
2026-07-17T09:58:22.308+07:00,3599809456429,7.065806232,left,,,,,,3,1,1,0
2026-07-17T09:58:22.313+07:00,3599814379634,7.070729437,right,,,,,,3,1,1,0
2026-07-17T09:58:22.372+07:00,3599873427778,7.129777581,left,,,,,,3,1,1,0
2026-07-17T09:58:22.382+07:00,3599883452837,7.139802640,right,,,,,,3,1,1,0
2026-07-17T09:58:22.434+07:00,3599935330665,7.191680468,left,,,,,,3,1,1,0
2026-07-17T09:58:22.445+07:00,3599946559573,7.202909376,right,,,,,,3,1,1,0
2026-07-17T09:58:22.517+07:00,3600018875009,7.275224812,left,,,,,,3,1,1,0
2026-07-17T09:58:22.528+07:00,3600029362874,7.285712677,right,,,,,,3,1,1,0
2026-07-17T09:58:22.580+07:00,3600081139231,7.337489034,left,,,,,,3,1,1,0
2026-07-17T09:58:22.589+07:00,3600090680133,7.347029936,right,,,,,,3,1,1,0
2026-07-17T09:58:22.649+07:00,3600150395274,7.406745077,left,,,,,,3,1,1,0
2026-07-17T09:58:22.663+07:00,3600164594678,7.420944481,right,,,,,,3,1,1,0
2026-07-17T09:58:22.712+07:00,3600213364081,7.469713884,left,,,,,,3,1,1,0
2026-07-17T09:58:22.724+07:00,3600225739081,7.482088884,right,,,,,,3,1,1,0
2026-07-17T09:58:22.776+07:00,3600276999345,7.533349148,left,,,,,,3,1,1,0
2026-07-17T09:58:22.791+07:00,3600291981879,7.548331682,right,,,,,,3,1,1,0
2026-07-17T09:58:22.841+07:00,3600342034836,7.598384639,left,,,,,,3,1,1,0
2026-07-17T09:58:22.855+07:00,3600356734917,7.613084720,right,,,,,,3,1,1,0
2026-07-17T09:58:22.907+07:00,3600408328676,7.664678479,left,,,,,,3,1,1,0
2026-07-17T09:58:22.917+07:00,3600418368774,7.674718577,right,,,,,,3,1,1,0
2026-07-17T09:58:22.967+07:00,3600468036395,7.724386198,left,,,,,,3,1,1,0
2026-07-17T09:58:22.981+07:00,3600482715603,7.739065406,right,,,,,,3,1,1,0
2026-07-17T09:58:23.032+07:00,3600533290807,7.789640610,left,,,,,,3,1,1,0
2026-07-17T09:58:23.044+07:00,3600545305571,7.801655374,right,,,,,,3,1,1,0
2026-07-17T09:58:23.109+07:00,3600610428025,7.866777828,left,,,,,,3,1,1,0
2026-07-17T09:58:23.118+07:00,3600619907217,7.876257020,right,,,,,,3,1,1,0
2026-07-17T09:58:23.163+07:00,3600664701801,7.921051604,left,,,,,,3,1,1,0
2026-07-17T09:58:23.183+07:00,3600684866157,7.941215960,right,,,,,,3,1,1,0
2026-07-17T09:58:23.226+07:00,3600727576256,7.983926059,left,,,,,,3,1,1,0
2026-07-17T09:58:23.252+07:00,3600753241073,8.009590876,right,,,,,,3,1,1,0
2026-07-17T09:58:23.308+07:00,3600809078945,8.065428748,left,,,,,,3,1,1,0
2026-07-17T09:58:23.318+07:00,3600819415560,8.075765363,right,,,,,,3,1,1,0
2026-07-17T09:58:23.360+07:00,3600861297913,8.117647716,left,,,,,,3,1,1,0
2026-07-17T09:58:23.385+07:00,3600886145989,8.142495792,right,,,,,,3,1,1,0
2026-07-17T09:58:23.429+07:00,3600930904347,8.187254150,left,,,,,,3,1,1,0
2026-07-17T09:58:23.450+07:00,3600951256012,8.207605815,right,,,,,,3,1,1,0
2026-07-17T09:58:23.507+07:00,3601008382076,8.264731879,left,,,,,,3,1,1,0
2026-07-17T09:58:23.521+07:00,3601022119307,8.278469110,right,,,,,,3,1,1,0
2026-07-17T09:58:23.559+07:00,3601060392040,8.316741843,left,,,,,,3,1,1,0
2026-07-17T09:58:23.584+07:00,3601085906717,8.342256520,right,,,,,,3,1,1,0
2026-07-17T09:58:23.619+07:00,3601120720914,8.377070717,left,,,,,,3,1,1,0
2026-07-17T09:58:23.652+07:00,3601153377642,8.409727445,right,,,,,,3,1,1,0
2026-07-17T09:58:23.718+07:00,3601219303344,8.475653147,left,,,,,,3,1,1,0
2026-07-17T09:58:23.721+07:00,3601221987733,8.478337536,right,,,,,,3,1,1,0
2026-07-17T09:58:23.755+07:00,3601256625546,8.512975349,left,,,,,,3,1,1,0
2026-07-17T09:58:23.785+07:00,3601286538780,8.542888583,right,,,,,,3,1,1,0
2026-07-17T09:58:23.816+07:00,3601317793400,8.574143203,left,,,,,,3,1,1,0
2026-07-17T09:58:23.852+07:00,3601353867351,8.610217154,right,,,,,,0,1,1,0
2026-07-17T09:58:23.908+07:00,3601409566732,8.665916535,left,,,,,,0,1,1,0
2026-07-17T09:58:23.916+07:00,3601417376672,8.673726475,right,,,,,,0,1,1,0
2026-07-17T09:58:23.966+07:00,3601467126089,8.723475892,left,,,,,,0,1,1,0
2026-07-17T09:58:23.982+07:00,3601483741863,8.740091666,right,,,,,,0,1,1,0
2026-07-17T09:58:24.036+07:00,3601537615999,8.793965802,left,,,,,,0,1,1,0
2026-07-17T09:58:24.049+07:00,3601550199781,8.806549584,right,,,,,,0,1,1,0
2026-07-17T09:58:24.107+07:00,3601608865033,8.865214836,left,,,,,,0,1,1,0
2026-07-17T09:58:24.112+07:00,3601613772073,8.870121876,right,,,,,,0,1,1,0
2026-07-17T09:58:24.169+07:00,3601670345427,8.926695230,left,,,,,,0,1,1,0
2026-07-17T09:58:24.179+07:00,3601680937423,8.937287226,right,,,,,,0,1,1,0
2026-07-17T09:58:24.231+07:00,3601732583583,8.988933386,left,,,,,,0,1,1,0
2026-07-17T09:58:24.242+07:00,3601743352043,8.999701846,right,,,,,,0,1,1,0
2026-07-17T09:58:24.309+07:00,3601810115991,9.066465794,left,,,,,,0,1,1,0
2026-07-17T09:58:24.317+07:00,3601818210157,9.074559960,right,,,,,,0,1,1,0
2026-07-17T09:58:24.363+07:00,3601864862545,9.121212348,left,,,,,,0,1,1,0
2026-07-17T09:58:24.379+07:00,3601880739924,9.137089727,right,,,,,,0,1,1,0
2026-07-17T09:58:24.431+07:00,3601932440790,9.188790593,left,,,,,,0,1,1,0
2026-07-17T09:58:24.440+07:00,3601941545581,9.197895384,right,,,,,,0,1,1,0
2026-07-17T09:58:24.508+07:00,3602009114724,9.265464527,left,,,,,,0,1,1,0
2026-07-17T09:58:24.519+07:00,3602020304947,9.276654750,right,,,,,,0,1,1,0
2026-07-17T09:58:24.562+07:00,3602063590485,9.319940288,left,,,,,,0,1,1,0
2026-07-17T09:58:24.584+07:00,3602085782325,9.342132128,right,,,,,,0,1,1,0
2026-07-17T09:58:24.627+07:00,3602128410711,9.384760514,left,,,,,,0,1,1,0
2026-07-17T09:58:24.653+07:00,3602154160957,9.410510760,right,,,,,,0,1,1,0
2026-07-17T09:58:24.708+07:00,3602209477263,9.465827066,left,,,,,,0,1,1,0
2026-07-17T09:58:24.716+07:00,3602217630622,9.473980425,right,,,,,,0,1,1,0
2026-07-17T09:58:24.758+07:00,3602258974644,9.515324447,left,,,,,,0,1,1,0
2026-07-17T09:58:24.783+07:00,3602284276158,9.540625961,right,,,,,,0,1,1,0
2026-07-17T09:58:24.822+07:00,3602323156848,9.579506651,left,,,,,,0,1,1,0
2026-07-17T09:58:24.848+07:00,3602349358118,9.605707921,right,,,,,,0,1,1,0
2026-07-17T09:58:24.906+07:00,3602407960637,9.664310440,left,,,,,,0,1,1,0
2026-07-17T09:58:24.913+07:00,3602414810468,9.671160271,right,,,,,,0,1,1,0
2026-07-17T09:58:24.954+07:00,3602455403106,9.711752909,left,,,,,,0,1,1,0
2026-07-17T09:58:24.981+07:00,3602482067825,9.738417628,right,,,,,,0,1,1,0
2026-07-17T09:58:25.014+07:00,3602515816442,9.772166245,left,,,,,,0,1,1,0
2026-07-17T09:58:25.047+07:00,3602548258316,9.804608119,right,,,,,,0,1,1,0
2026-07-17T09:58:25.117+07:00,3602618906208,9.875256011,left,,,,,,0,1,1,0
2026-07-17T09:58:25.127+07:00,3602628776332,9.885126135,right,,,,,,0,1,1,0
2026-07-17T09:58:25.142+07:00,3602643137293,9.899487096,left,,,,,,0,1,1,0
2026-07-17T09:58:25.193+07:00,3602694626432,9.950976235,right,,,,,,0,1,1,0
2026-07-17T09:58:25.207+07:00,3602708541363,9.964891166,left,,,,,,0,1,1,0
2026-07-17T09:58:25.307+07:00,3602808924986,10.065274789,left,,,,,,0,1,1,0
2026-07-17T09:58:25.308+07:00,3602809038152,10.065387955,right,,,,,,0,1,1,0
2026-07-17T09:58:25.331+07:00,3602832332266,10.088682069,right,,,,,,0,1,1,0
2026-07-17T09:58:25.335+07:00,3602836758789,10.093108592,left,,,,,,0,1,1,0
