observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
34,1788503991994,RUNNING,1.416,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[2.9691176720217425,0.6333234343521428,-1.653806437178602,1.4192118901344966,-0.09646168287792842,0.301729898076725],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[0.1603796865026442,2.5764711631124593,1.5212130205728245,-1.437677831951292,3.233862268994657,2.260491478276901],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9744011068230236,0.6332534491779725,-1.6511617575322275,1.4240462507604104,-0.09413922012821974,0.32259426710094274],""received_at_ms"":1788503991984,""age_ms"":10,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.15402740088360198,2.57302075742488,1.5315374141993117,-1.4422163500041474,3.2295598658841858,2.2927961032453514],""received_at_ms"":1788503991958,""age_ms"":36,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4107 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4107,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4101 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4101,""fresh"":false}}"
35,1788503992089,RUNNING,1.512,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[2.963850508636741,0.6333498247991151,-1.6563490412196666,1.4143898872377654,-0.0987356882055092,0.28186468027157907],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[0.16451134194707934,2.5788737361109773,1.5142756552829282,-1.4345882751123198,3.2367366286043024,2.2395810681111454],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9744011068230236,0.6332534491779725,-1.6511617575322275,1.4240462507604104,-0.09413922012821974,0.32259426710094274],""received_at_ms"":1788503991984,""age_ms"":105,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.15781441629457926,2.575213763630011,1.5251498582028629,-1.4393641329405382,3.232172449241496,2.2735014883645546],""received_at_ms"":1788503992070,""age_ms"":19,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4202 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4202,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4196 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4196,""fresh"":false}}"
36,1788503992189,RUNNING,1.608,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[2.958569418316479,0.6332772059496614,-1.6588190633396558,1.4095410098378012,-0.10098997649190596,0.26199180453400145],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[0.16863675262063532,2.581295724248169,1.507325798004672,-1.431507977429492,3.2396146810852797,2.218678624232754],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9645141656763268,0.6332773601887249,-1.655847617507982,1.415393606460723,-0.09829764160402144,0.285263419730036],""received_at_ms"":1788503992165,""age_ms"":24,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.162644091400698,2.5779581193458467,1.5169766558486986,-1.435732975431764,3.2355519302721323,2.2486940765084076],""received_at_ms"":1788503992143,""age_ms"":46,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4302 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4302,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4296 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4296,""fresh"":false}}"
37,1788503992290,RUNNING,1.704,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[2.953271720768621,0.6330413388198098,-1.6612466360935174,1.404661081448434,-0.10322648841457911,0.24210475537358683],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[0.1727438193635092,2.5837890114938173,1.5003336407644008,-1.4284535451560536,3.242505572318872,2.1977982982456123],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9605592495913076,0.6332534491779725,-1.6577770789960617,1.4117025841586055,-0.10001138039655466,0.27047489591203766],""received_at_ms"":1788503992234,""age_ms"":56,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1668265984201772,2.5804509731164704,1.5100616613522972,-1.4327009894551996,3.2384401011183326,2.227577861487304],""received_at_ms"":1788503992232,""age_ms"":58,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4403 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4403,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4397 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4397,""fresh"":false}}"
38,1788503992388,RUNNING,1.8,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":75,""time_from_start_s"":1.8,""joints_rad"":[2.947957753259246,0.6326352338920411,-1.663631146311014,1.3997504745706977,-0.10544525935876797,0.22220449383004787],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":75,""time_from_start_s"":1.8,""joints_rad"":[0.17682232622831792,2.5863842577917424,1.4932800649820928,-1.4254407731833512,3.2454149917889468,2.1769542000257207],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9539680136711506,0.6330138154716738,-1.660845018755217,1.4053867611944135,-0.10297145880793705,0.24534390001257128],""received_at_ms"":1788503992351,""age_ms"":37,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.16954686859233556,2.582020896778639,1.5054957054961546,-1.4306636666193466,3.2404414701715947,2.2136042318970617],""received_at_ms"":1788503992324,""age_ms"":64,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4501 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4501,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4495 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4495,""fresh"":false}}"
39,1788503992497,RUNNING,1.92,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[2.941296306713732,0.6319521788238411,-1.6665158327612504,1.3935747571853954,-0.10819191350739243,0.19732037076462317],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[0.18187367242135513,2.5897769103341512,1.4843715234569326,-1.421745889841044,3.249079143116169,2.150962078426302],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9505284933142457,0.6328220037868796,-1.6624868499825682,1.4020072801637768,-0.10425375220937728,0.2321612536393329],""received_at_ms"":1788503992420,""age_ms"":77,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.17362151426404152,2.5845256187881764,1.4984489386412276,-1.4276795026642868,3.2433416837896334,2.1924761486370445],""received_at_ms"":1788503992432,""age_ms"":65,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4610 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4610,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4604 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4604,""fresh"":false}}"
40,1788503992604,RUNNING,2.016,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[2.9359561431008605,0.6313408398691874,-1.6687082086417386,1.388610390690174,-0.11036570438711657,0.17741648159003376],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[0.18587831021779408,2.5925909300798935,1.4771811390138598,-1.4188477758021758,3.252029230285316,2.130220584004706],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9455909568603533,0.6324265121783778,-1.6647158099702903,1.3974893208620645,-0.10633907159966012,0.21402920257328903],""received_at_ms"":1788503992510,""age_ms"":94,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18099186516228838,2.5892952545680266,1.4854341929420312,-1.4221787484607764,3.248710665634618,2.154366186288047],""received_at_ms"":1788503992569,""age_ms"":35,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4717 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4717,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4711 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4711,""fresh"":false}}"
41,1788503992696,RUNNING,2.112,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":88,""time_from_start_s"":2.112,""joints_rad"":[2.930609413069564,0.6307289534637995,-1.6707699088454118,1.3836296205705105,-0.11251702710542709,0.1575236484491451],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":88,""time_from_start_s"":2.112,""joints_rad"":[0.1898562658417594,2.595465229860491,1.469950533580895,-1.415993957128269,3.254990981219665,2.1095198637301893],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.940317968124228,0.6318632944287591,-1.6669808982735286,1.3925517844081725,-0.1087120212506716,0.19360797766032936],""received_at_ms"":1788503992612,""age_ms"":84,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18560581757286057,2.5926148708053196,1.4771290436964162,-1.4188352212127309,3.2521740970022757,2.1299663088122416],""received_at_ms"":1788503992677,""age_ms"":19,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4809 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4809,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4803 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4803,""fresh"":false}}"
42,1788503992796,RUNNING,2.208,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":92,""time_from_start_s"":2.208,""joints_rad"":[2.925257282892786,0.6301310285470224,-1.6726948701050948,1.3786341194145337,-0.11464549822841191,0.13764480446445837],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":92,""time_from_start_s"":2.208,""joints_rad"":[0.19381655905707054,2.5983709750970245,1.462697452885454,-1.4131707594841252,3.2579590877461735,2.0888478093951877],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.934086095497057,0.6311562615487762,-1.6694976630549043,1.386847175748029,-0.11103697434725325,0.17064625148816678],""received_at_ms"":1788503992733,""age_ms"":63,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1882184009301709,2.5945322895215606,1.4723712761554795,-1.416905759724651,3.254139512272947,2.116316437798244],""received_at_ms"":1788503992744,""age_ms"":52,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4909 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4909,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4903 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4903,""fresh"":false}}"
43,1788503992898,RUNNING,2.328,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":97,""time_from_start_s"":2.328,""joints_rad"":[2.918534739788699,0.629328102448954,-1.674938159537974,1.3723574375079728,-0.1172830027350398,0.11242696014358824],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":97,""time_from_start_s"":2.328,""joints_rad"":[0.19886787406964032,2.602018584880441,1.4536783547274534,-1.4097101730090595,3.2617608802895885,2.062955179008007],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9292684631627774,0.6305689582554801,-1.6713072204233719,1.3822932626637254,-0.1129903468460853,0.1523822535306721],""received_at_ms"":1788503992843,""age_ms"":55,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.19081894151564247,2.596485836553318,1.4674457824734264,-1.415024120258076,3.256045062750274,2.102462537794689],""received_at_ms"":1788503992816,""age_ms"":82,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5011 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":5011,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5005 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":5005,""fresh"":false}}"
44,1788503992999,RUNNING,2.424,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":101,""time_from_start_s"":2.424,""joints_rad"":[2.91299499826211,0.6285638231221353,-1.676598912662235,1.367261220855412,-0.11939754569901621,0.08966282936161324],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":101,""time_from_start_s"":2.424,""joints_rad"":[0.20363757880385405,2.6049781633244193,1.4468316044600014,-1.4073112941504071,3.265404870788183,2.0418018996396174],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9188902118316435,0.6293824834299744,-1.6748066055736206,1.3727299055603477,-0.1168731808329971,0.11416460436682709],""received_at_ms"":1788503992982,""age_ms"":17,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.19478572583957515,2.5993979184102702,1.4600874743470185,-1.4121479921837146,3.258969187379065,2.081693992360582],""received_at_ms"":1788503992928,""age_ms"":71,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5112 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":5112,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5106 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":5106,""fresh"":false}}"
45,1788503993100,RUNNING,2.52,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":105,""time_from_start_s"":2.52,""joints_rad"":[2.907272389695795,0.6276825448378828,-1.6781934182062328,1.3620844039042785,-0.12145754082591949,0.06397404187154729],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":105,""time_from_start_s"":2.52,""joints_rad"":[0.2092010433260337,2.608011957011356,1.4403745878198797,-1.40533327549906,3.269717395032492,2.020178320528155],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9123467979329916,0.6284956816370361,-1.6767959318550438,1.3667017128568846,-0.11956971452732833,0.08749963858778291],""received_at_ms"":1788503993090,""age_ms"":10,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.19854883023980013,2.602094452104602,1.4534841956550228,-1.409583405380834,3.2618692264641793,2.0628906876642215],""received_at_ms"":1788503993041,""age_ms"":59,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5213 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":5213,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5207 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":5207,""fresh"":false}}"
46,1788503993198,RUNNING,2.616,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":109,""time_from_start_s"":2.616,""joints_rad"":[2.901476329073582,0.6267094605783645,-1.679819780610289,1.3568641621540605,-0.12336537087230506,0.03728595126906032],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":109,""time_from_start_s"":2.616,""joints_rad"":[0.2149790208735301,2.6111365418444605,1.4339943347199446,-1.4035141543863703,3.2742404259958007,1.998447782206698],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9123467979329916,0.6284956816370361,-1.6767959318550438,1.3667017128568846,-0.11956971452732833,0.08749963858778291],""received_at_ms"":1788503993090,""age_ms"":108,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.20865149408204411,2.6078348400144113,1.440912763585833,-1.4054368521439458,3.2694313890472206,2.0219045972408627],""received_at_ms"":1788503993184,""age_ms"":14,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-112.36811382434098,-3.367675738991238,1.72607421875,-3.969970703125,-0.2589111328125,0.7274169921875],""received_at_ms"":1788503987887,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5311 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":5311,""fresh"":false},""right"":{""values"":[111.13329938671086,3.143164023058489,-2.6630859375,4.29052734375,-0.03082275390625,0.09246826171875],""received_at_ms"":1788503987893,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 5305 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":5305,""fresh"":false}}"
