time_sec,left_x,left_y,left_z,left_qx,left_qy,left_qz,left_qw,right_x,right_y,right_z,right_qx,right_qy,right_qz,right_qw,object_center_x,object_center_y,object_center_z,desired_center_x,desired_center_y,desired_center_z,relative_distance_m,desired_relative_distance_m,relative_distance_error_m,object_center_error_m,relative_orientation_error_deg
0.200556439,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.300609251,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.400557363,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.5006023470000001,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.600494231,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.7004880330000001,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.8004646780000001,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
0.9005018020000001,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.0005152290000001,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.1005607940000002,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.200464278,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.300580985,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.4005219230000001,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.500610022,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.600495897,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.700513173,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
1.8006101680000002,0.7215934850600138,-0.15249923965357648,0.03915146561287053,0.9999999999763883,1.8366092978219653e-06,-3.673208476212248e-06,-5.5098076556792125e-06,-0.7215934850600453,0.15249923965330314,0.03915146561287053,-1.8366094012335188e-06,0.9999999999763883,-5.509807655678834e-06,3.6732084762128175e-06,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,-1.5765166949677223e-14,-1.3666845433135677e-13,0.03915146561287053,1.4750636267984596,1.4750636267984596,0.0,0.0,0.0
