time_sec,x,y,z,qx,qy,qz,qw,desired_x,desired_y,desired_z,desired_qx,desired_qy,desired_qz,desired_qw,position_error_m,orientation_error_deg
1.305900321,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
1.405698675,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
1.5056916210000002,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
1.6056087920000002,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
1.7056472980000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
1.8057207540000002,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
1.9056032600000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.005787061,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.106107606,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.20575124,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.305540134,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.4056979860000003,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.5055394690000004,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.6058798480000003,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.705559791,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.8057455470000003,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
2.905560115,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.0056679290000003,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.1055466000000003,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.2057718850000003,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.305695633,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.406036995,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.505551898,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.605728081,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.7056468590000002,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.8057203060000004,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
3.9057067310000004,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.005632134,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.1055475370000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.205625719,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.305614841000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.405937691,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.505953906,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.605979388000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.705677244,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.8058720180000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
4.9057459020000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.005940401,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.105891605,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.206086334,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.3058254080000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.405896202,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.505667524000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.605711213,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.7056963970000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.805829556,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
5.9058517020000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.006194809,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.105777811,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.205931573,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.305715442,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.405857545000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.505825394,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.605766812000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.705931882000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.8059393,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
6.905828503,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.005877052000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.105666996,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.205874115,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.305959074,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.4060754630000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.505825613000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.606004037000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.7059925300000005,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.805932114000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
7.905698371000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.005807261000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.105980671000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.205921488000001,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.305887386,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.406060907,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.505820781,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
8.60580342,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,1.2557955216582997,-0.0630225487865066,0.45742534011488756,0.9999999986693079,-2.0318366378564715e-05,-3.167574610113837e-05,3.528732687878864e-05,0.0,0.0
