observation_index,capture_wall_time_ms,execution_state,timeline_s,commanded_json,actual_json,torque_json
28,1788494752072,RUNNING,0.792,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":33,""time_from_start_s"":0.792,""joints_rad"":[3.0037432668386264,0.623040072895869,-1.5944599156247483,1.4533950671221976,-0.08465990335527517,0.6000575912457542],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":33,""time_from_start_s"":0.792,""joints_rad"":[0.13790312906160515,2.5525085289616385,1.6045411087502424,-1.4531170292240339,3.215888481105194,2.56509544271094],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0126307987587078,0.6238698609875503,-1.5972926937681982,1.460622068696904,-0.07944651488615588,0.5987107652871269],""received_at_ms"":1788494752025,""age_ms"":47,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.12640372574643732,2.55159282659937,1.608200477994387,-1.462757304503794,3.2096899904819307,2.5672587274323457],""received_at_ms"":1788494752000,""age_ms"":72,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3354 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3354,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 2995 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":2995,""fresh"":false}}"
29,1788494752173,RUNNING,0.912,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":38,""time_from_start_s"":0.912,""joints_rad"":[2.9962549736558484,0.6223010163537573,-1.5919151501123558,1.4473282771575497,-0.08907267469639155,0.6013745596683822],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":38,""time_from_start_s"":0.912,""joints_rad"":[0.14542897495732082,2.553166971886343,1.6019402631867978,-1.4468365638420242,3.220062488490506,2.5636147599327934],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[3.0076932623048154,0.6234263728246185,-1.5956986845623518,1.456679369916649,-0.08229873194976502,0.5994897057322919],""received_at_ms"":1788494752139,""age_ms"":34,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.13508028105687675,2.552300034012278,1.6054322112677988,-1.455434950159977,3.2144837118054586,2.5656050279660816],""received_at_ms"":1788494752108,""age_ms"":65,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3455 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3455,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3096 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3096,""fresh"":false}}"
30,1788494752274,RUNNING,1.008,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":42,""time_from_start_s"":1.008,""joints_rad"":[2.9910518785053815,0.6217569441786251,-1.5900453378519999,1.443132481893093,-0.09216878652181373,0.6023367690345047],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":42,""time_from_start_s"":1.008,""joints_rad"":[0.1506574314540548,2.5536527775667452,1.6000313142309768,-1.4424930135452039,3.2229951449984933,2.5625362085723213],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9999874591243354,0.6226713433902058,-1.5931939625528144,1.4505433158654126,-0.08681669125147755,0.600819995688162],""received_at_ms"":1788494752210,""age_ms"":64,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.13963436867410553,2.55264752906635,1.6039940599641556,-1.4517798816404504,3.216868529695384,2.564682097857627],""received_at_ms"":1788494752216,""age_ms"":58,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3556 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3556,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3197 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3197,""fresh"":false}}"
31,1788494752376,RUNNING,1.104,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":46,""time_from_start_s"":1.104,""joints_rad"":[2.985954982117819,0.6212042555223106,-1.5881481908061583,1.4390322955721968,-0.09521782290288155,0.6033092235961178],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":46,""time_from_start_s"":1.104,""joints_rad"":[0.15577877673844215,2.5541470505615376,1.5980959548796778,-1.4382484788902588,3.2258854845391953,2.5614484176259227],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9956611369744923,0.6222638090098651,-1.5917559857820966,1.447043930715164,-0.08956122150023862,0.6015390713399836],""received_at_ms"":1788494752285,""age_ms"":91,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1502044316900336,2.5536542349789007,1.6002550411076082,-1.4427197029604226,3.222788686518148,2.5625728674565917],""received_at_ms"":1788494752361,""age_ms"":15,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3658 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3658,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3299 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3299,""fresh"":false}}"
32,1788494752478,RUNNING,1.2,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":50,""time_from_start_s"":1.2,""joints_rad"":[2.9808645848022812,0.6206317057772716,-1.5861848692728748,1.4349441509009195,-0.09827552231310407,0.6043112781757944],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":50,""time_from_start_s"":1.2,""joints_rad"":[0.16089326680507232,2.5546599624465602,1.5960948566355941,-1.4340165127201372,3.2287859900066445,2.5603300164559424],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.989752848390641,0.6216527692387419,-1.5895867160547927,1.4420585722397672,-0.09303652110680972,0.6026655068392207],""received_at_ms"":1788494752394,""age_ms"":84,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.15624449263241036,2.5542413637392714,1.59798995280437,-1.437770298267617,3.226084391744689,2.561326527837742],""received_at_ms"":1788494752471,""age_ms"":7,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3760 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3760,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3401 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3401,""fresh"":false}}"
33,1788494752577,RUNNING,1.296,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":55,""time_from_start_s"":1.32,""joints_rad"":[2.9745104123748374,0.6198863839532935,-1.5836319981963396,1.4298501152488283,-0.10210970423907105,0.6056078165156777],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":54,""time_from_start_s"":1.296,""joints_rad"":[0.1660011647310771,2.55519270600177,1.594023977939334,-1.4297964728575152,3.231696566015426,2.5591793003325582],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.983473153741965,0.6209096080432427,-1.5871898553930288,1.4368094945143943,-0.09691952962664671,0.6037800740995444],""received_at_ms"":1788494752508,""age_ms"":69,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.15624449263241036,2.5542413637392714,1.59798995280437,-1.437770298267617,3.226084391744689,2.561326527837742],""received_at_ms"":1788494752471,""age_ms"":106,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3859 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3859,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3500 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3500,""fresh"":false}}"
34,1788494752683,RUNNING,1.416,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[2.9694348496572647,0.6192673406279611,-1.5815141874104988,1.4257894029302558,-0.10518723391779727,0.606678667193732],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":59,""time_from_start_s"":1.416,""joints_rad"":[0.17237591733751906,2.5558855786863597,1.5913410449072596,-1.4245400757107687,3.2353496015077123,2.557697277994032],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.979686138330988,0.6204662944132362,-1.585703882067881,1.4336696471900565,-0.0991725751580462,0.6045710573165481],""received_at_ms"":1788494752620,""age_ms"":63,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1657479849424447,2.5551522510758873,1.5942388911759835,-1.4300404095434596,3.2314294625789217,2.5592773367629755],""received_at_ms"":1788494752647,""age_ms"":36,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3965 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":3965,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3606 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3606,""fresh"":false}}"
35,1788494752778,RUNNING,1.512,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[2.964367383361522,0.6186301689209887,-1.5793369047974655,1.421744278209336,-0.10827465822872274,0.6077760537498537],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":63,""time_from_start_s"":1.512,""joints_rad"":[0.1774662997438661,2.556459242044602,1.5891274404296074,-1.4203528554102942,3.23828481994779,2.5564805061476363],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.970182646020954,0.6193396843810739,-1.5818210480809691,1.4263832466288306,-0.1047092831441478,0.6064884760327891],""received_at_ms"":1788494752766,""age_ms"":12,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1695828223749266,2.5555955647058934,1.5926450565030625,-1.4269845125561424,3.2336224687840525,2.5584024032089507],""received_at_ms"":1788494752714,""age_ms"":64,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4060 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4060,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3701 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3701,""fresh"":false}}"
36,1788494752878,RUNNING,1.608,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[2.9593093264030457,0.6179773671110275,-1.5771091030690279,1.4177177184531011,-0.11137290285009313,0.6088960729226626],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":67,""time_from_start_s"":1.608,""joints_rad"":[0.18254687635512376,2.55704758884725,1.5868634710557963,-1.41618476882585,3.2412324096774014,2.5552403156124495],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.964154627850416,0.6186087404903385,-1.5792562867451634,1.4218771555660317,-0.10836435166367434,0.6078426769994115],""received_at_ms"":1788494752875,""age_ms"":3,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.1729863889492408,2.5559551025318044,1.5911349976342368,-1.424180117514038,3.2356117950654757,2.5575875089811952],""received_at_ms"":1788494752827,""age_ms"":51,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4160 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4160,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3801 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3801,""fresh"":false}}"
37,1788494752979,RUNNING,1.704,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[2.954261927084605,0.6173113076712956,-1.5748393173683466,1.4137125449209909,-0.11448285668443023,0.6100349999513253],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":71,""time_from_start_s"":1.704,""joints_rad"":[0.18761638055320873,2.5576483816398077,1.584557505096411,-1.4120386576190027,3.244193267521888,2.5539805079159477],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.964154627850416,0.6186087404903385,-1.5792562867451634,1.4218771555660317,-0.10836435166367434,0.6078426769994115],""received_at_ms"":1788494752875,""age_ms"":104,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18271764672666035,2.5570576270202894,1.5868086754843933,-1.4161386875183994,3.2413282719645324,2.55520269109127],""received_at_ms"":1788494752962,""age_ms"":17,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4261 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4261,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 3902 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":3902,""fresh"":false}}"
38,1788494753079,RUNNING,1.8,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":75,""time_from_start_s"":1.8,""joints_rad"":[2.9492261112878664,0.6166336369402846,-1.5725335737907986,1.409730826318533,-0.11760520382575866,0.611190186663017],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":75,""time_from_start_s"":1.8,""joints_rad"":[0.19267387338650385,2.5582600747698376,1.5822154511020667,-1.4079166049352299,3.247168090070208,2.5527037958272856],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.9578749332017398,0.6177818034907436,-1.576464109007823,1.4169157081013872,-0.11215136707465162,0.6092569172923026],""received_at_ms"":1788494752985,""age_ms"":94,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18771504797389574,2.5576688413243382,1.5844598113770594,-1.4119561804989202,3.244300393147754,2.5539203976898297],""received_at_ms"":1788494753078,""age_ms"":1,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4361 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4361,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4002 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4002,""fresh"":false}}"
39,1788494753179,RUNNING,1.92,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[2.942948081337184,0.6157705325716413,-1.569602393011595,1.4047875812695292,-0.12152599091513788,0.6126562699037452],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":80,""time_from_start_s"":1.92,""joints_rad"":[0.19897839358111802,2.5590397553536763,1.5792386714566944,-1.4027987952960674,3.2509067124146918,2.5510849605556616],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.948647028380596,0.6165354638718945,-1.5722456482057525,1.409413584844615,-0.11780797918036526,0.6113661476933377],""received_at_ms"":1788494753168,""age_ms"":11,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.18771504797389574,2.5576688413243382,1.5844598113770594,-1.4119561804989202,3.244300393147754,2.5539203976898297],""received_at_ms"":1788494753078,""age_ms"":101,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4461 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4461,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4102 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4102,""fresh"":false}}"
40,1788494753289,RUNNING,2.016,"{""left"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[2.93793829311762,0.6150649201675024,-1.5672105882330547,1.400858248173648,-0.12467652452024586,0.6138500286076705],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null},""right"":{""valid"":true,""status"":""VALID"",""sample_index"":84,""time_from_start_s"":2.016,""joints_rad"":[0.2040089036076895,2.559677781973068,1.5768103743831468,-1.3987304756886145,3.25391334605399,2.549768329604001],""source"":""LATEST SUCCESSFUL PHASE5 SERVO_J COMMAND \u2014 DRIVER MEMORY"",""error"":null}}","{""left"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[2.944872055741457,0.6160200681437806,-1.5704600018480372,1.4063215595417817,-0.12026470463547247,0.6122049529318462],""received_at_ms"":1788494753240,""age_ms"":49,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null},""right"":{""valid"":true,""fresh"":true,""status"":""FRESH"",""joints_rad"":[0.19817724964205055,2.558987088508369,1.579534317695006,-1.4033635755255016,3.2504842692204954,2.5512477750062508],""received_at_ms"":1788494753264,""age_ms"":25,""source"":""jaka_port10000_actual_feedback"",""mapping"":""port10000_joint_actual_position_deg_to_rad"",""error"":null}}","{""left"":{""values"":[-125.16528163250769,-11.169457867654273,1.97265625,-4.660400390625,0.22808837890625,-0.123291015625],""received_at_ms"":1788494748718,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4571 ms exceeds 1500 ms"",""source"":""/left_jaka_driver/joint_torque_raw"",""age_ms"":4571,""fresh"":false},""right"":{""values"":[119.60861666317214,0.3928955028823111,-4.167236328125,4.88232421875,-0.271240234375,0.369873046875],""received_at_ms"":1788494749077,""valid"":true,""status"":""STALE"",""error"":""Torque sample age 4212 ms exceeds 1500 ms"",""source"":""/right_jaka_driver/joint_torque_raw"",""age_ms"":4212,""fresh"":false}}"
