sample_index,time_from_start_s,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,cartesian_json
0,0.0,3.0450509860493864,0.6267272620175923,-1.6071980655895495,1.4871284680401784,-0.06072136262108425,0.5934000560524754,0.09637832511404981,2.549236177922302,1.6175845398905346,-1.48803885116188,3.193299395235395,2.5726202737646786,"{""sample_index"":0,""time_from_start_s"":0,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.162426351349625],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.162426351349625],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.16147330904769294],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.16147330904769294],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.16337939365155704],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.16337939365155704],[0,0,0,1]]},""phase"":""RIGID""}"
1,0.9925290098412904,2.9918739527485916,0.6218443624178374,-1.590345594446597,1.443794542932883,-0.09167826845977373,0.6021825198464998,0.1498313825888722,2.5535746682309965,1.60033775470669,-1.4431783879960531,3.2225303406654224,2.562708951568104,"{""sample_index"":1,""time_from_start_s"":0.9925290098412904,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.21242635134962498],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.21242635134962498],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.21147330904769293],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.21147330904769293],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.21337939365155703],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.21337939365155703],[0,0,0,1]]},""phase"":""RIGID""}"
2,1.9850580196825809,2.939551879999506,0.6152940725494601,-1.5679869118332141,1.4021225016318355,-0.12365977442533488,0.6134628701283732,0.20238868181381375,2.5594705063109626,1.5775984437099737,-1.4000394635774545,3.2529427957034334,2.5501951581527758,"{""sample_index"":2,""time_from_start_s"":1.9850580196825809,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.262426351349625],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.262426351349625],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.26147330904769295],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.26147330904769295],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.26337939365155705],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.26337939365155705],[0,0,0,1]]},""phase"":""RIGID""}"
3,2.977587029523871,2.8883112271222444,0.6069930325949804,-1.5401126869463617,1.3625679584697228,-0.1568923132445605,0.6271797472298838,0.2538219420859187,2.567023248496772,1.5493637302623213,-1.359078797318707,3.28478367508127,2.53517879320918,"{""sample_index"":3,""time_from_start_s"":2.977587029523871,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.31242635134962493],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.31242635134962493],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.3114733090476929],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.3114733090476929],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.313379393651557],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.313379393651557],[0,0,0,1]]},""phase"":""RIGID""}"
4,3.9701160393651618,2.838345263682904,0.5968440289392167,-1.5067025596081787,1.3255575465362743,-0.19155737013217294,0.6432917650694028,0.3039375192463063,2.576348797859112,1.5156136437490983,-1.3207219919870925,3.318247946603638,2.5177404201652136,"{""sample_index"":4,""time_from_start_s"":3.9701160393651618,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.362426351349625],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.362426351349625],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.3614733090476929],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.3614733090476929],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.363379393651557],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.363379393651557],[0,0,0,1]]},""phase"":""RIGID""}"
