time,left_joint_error_norm,right_joint_error_norm,left_joint_error_max,right_joint_error_max,left_grasp_pos_error,right_grasp_pos_error,left_grasp_ori_error_deg,right_grasp_ori_error_deg,actual_relative_distance,desired_relative_distance,actual_relative_distance_error,actual_relative_vector_error,collision_min_distance,collision_min_distance_all,collision_min_distance_dynamic,collision_min_distance_distal,self_collision_min_distance,collision_distance_source,collision_use_distal_pairs_for_safety,collision_ignore_proximal_pairs,collision_warning_active,collision_danger_active,collision_stop_active,collision_hard_stop_active,collision_recovery_active,collision_closest_pair,collision_closest_pair_distal,self_collision_closest_pair,collision_warning_count,collision_danger_count,collision_stop_count,self_collision_warning_count,self_collision_danger_count,self_collision_stop_count,grasp_sync_scale,dynamic_enabled,dynamic_mode,dynamic_axis,dynamic_offset_x,dynamic_offset_y,dynamic_offset_z,dynamic_yaw_offset_deg,target_rejected,target_rejected_by_collision,target_rejected_by_self_collision,collision_scale
1782094522.0483584,3.377805609992974,3.6006555956762445,3.1400103253927734,2.6175039860203047,2.6004895658644798,2.583121187587853,179.9114975364873,30.19098603948137,0.380980709207418,0.7233692698451037,0.34238856063768575,0.582519854964174,inf,inf,inf,inf,inf,all,True,True,False,False,False,False,False,none,none,none,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,nan
1782094522.114123,3.1950005716738348,3.333096826988842,2.999285895499118,2.463265870941796,2.595254047616872,2.590730864559695,172.0605929714419,56.268278761124705,0.5336630621811517,0.7233692698451037,0.18970620766395208,0.23553622066479504,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.1813817,2.987079710406566,3.0446893749609467,2.8280720817523126,2.2929565319219924,2.568266888940934,2.563532734383038,162.39980109371635,84.08174630444255,0.8479510904282179,0.7233692698451037,0.12458182058311418,0.15986757871264987,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.2484288,2.790365260474819,2.7684120226778193,2.660333347980057,2.126046446866343,2.5216002218796367,2.501032905275167,152.85856317213884,110.47178268873105,1.1817067722185823,0.7233692698451037,0.4583375023734786,0.5260272887871082,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.314019,2.5963107217840142,2.4976278542115122,2.4900341861532325,1.9575235460566136,2.4550031415954305,2.4035011051447226,143.12305112919412,136.14477861583998,1.4970162484243816,0.7233692698451037,0.7736469785792779,0.8624263234232031,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.3812532,2.4073143218530504,2.2451483867748414,2.320100806655248,1.790274135032957,2.370432981015989,2.2760982854799052,133.37918666087342,159.86819816549544,1.765128011396999,0.7233692698451037,1.0417587415518952,1.1477013157798799,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.447779,2.2231350297695496,2.009909459514126,2.1512511535728205,1.6247307108354292,2.269562568014009,2.125010198948335,123.68066775879176,178.2880114187677,1.9746721440544959,0.7233692698451037,1.2513028742093921,1.3729712691932825,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.5142033,2.0457287558784287,1.793534160207752,1.9859445621196876,1.464120335802881,2.1555958042369108,1.959184849434473,114.1778631309503,158.4795164376411,2.1191107263414666,0.7233692698451037,1.3957414564963628,1.5323391297308637,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.5810306,1.8685058339316392,1.5868882646869147,1.818646675211071,1.3037363645332671,2.025934867551623,1.7783021391960567,104.55743304045316,139.8422421285824,2.202819130556093,0.7233692698451037,1.4794498607109892,1.6308342407715162,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.6474128,1.6974821018652968,1.3968140660393955,1.6554545784926136,1.1505234971498457,1.886567944780852,1.5940683347804239,95.17323481370272,122.95411619657955,2.2253337836880163,0.7233692698451037,1.5019645138429125,1.6673002898771383,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.7141156,1.526537678070529,1.220656163955664,1.4909186144159134,1.005725159681845,1.7341682937976677,1.4107113384954504,85.71354389861156,107.43372348622695,2.19320872336091,0.7233692698451037,1.4698394535158064,1.6475441127701733,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.782242,1.3597189646134427,1.0660158310253474,1.3292343079500395,0.8783134038361249,1.5737824604117117,1.2422977991421003,76.42029382667198,93.82336015332393,2.117364447031621,0.7233692698451037,1.393995177186517,1.5802875649906662,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.8475764,1.2009165530063957,0.9332689084631373,1.1744669581672533,0.7689395547582469,1.4113436455461512,1.0932993632109318,67.52730499977869,82.13992963853504,2.0132386896066023,0.7233692698451037,1.2898694197614986,1.4800344450642364,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.9153948,1.0499072904156546,0.8150797038426415,1.0268313979931842,0.6715606460450319,1.249089304738391,0.9578865728945497,59.04495635635093,71.73774425305682,1.8907177345572244,0.7233692698451037,1.1673484647121206,1.3572534039316273,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094522.9811041,0.9168509128462509,0.7117960817283556,0.8966986920837021,0.5864628738593081,1.1008026271974245,0.8378957412495323,51.566430951944724,62.64744039616768,1.765021328695347,0.7233692698451037,1.0416520588502431,1.228779649065337,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.0482826,0.8027226707825664,0.623201355238162,0.785078444827124,0.513467710565866,0.9701898111218998,0.7340453290979813,45.150340889661486,54.84994652949616,1.645589210862602,0.7233692698451037,0.9222199410174983,1.104818310310055,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.1149988,0.7010214505529118,0.5442502299991153,0.6856123242141936,0.44841819424082896,0.8515027289361312,0.6409871214095146,39.43191383816946,47.9012123135635,1.5316455319856095,0.7233692698451037,0.8082762621405057,0.9847765764567714,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.1813405,0.6122064642422916,0.475301228539096,0.5987493302341735,0.3916096956171664,0.7463343760502895,0.5594623282129945,34.43740564425911,41.83279355139978,1.4275494954640937,0.7233692698451037,0.70418022561899,0.8733845264776963,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.247921,0.5360030972604463,0.4161423931413735,0.5242208091966187,0.34286755038312533,0.6551353686811737,0.48941272448545303,30.15169424675228,36.62603650355391,1.3357345743267093,0.7233692698451037,0.6123653044816055,0.7734995030070617,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.3146899,0.4680960603814864,0.3634230538737097,0.45780635143509096,0.29943108624367865,0.573227970842272,0.4269700675920325,26.332292201169476,31.986037517593562,1.2526856130025894,0.7233692698451037,0.5293163431574857,0.6815326556329016,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.3819854,0.40879277668835484,0.3173825698798701,0.3998065785156282,0.2614974831918584,0.5012835300165323,0.372464339969011,22.996616092041958,27.93386490580728,1.1797682195609136,0.7233692698451037,0.45639894971580985,0.5992144453489706,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.4478273,0.35700292410218115,0.2771747156566011,0.34915511278351596,0.22836947402640773,0.4381895588383473,0.3249103236332379,20.08342829443045,24.39504181148874,1.1162218938967865,0.7233692698451037,0.39285262405168275,0.5259858705525309,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.5149956,0.3125669925846231,0.2426759798587869,0.30569593456348665,0.19994531517027614,0.3838915188799763,0.28416024502136195,17.583818419591477,21.358696666379128,1.0621163900954709,0.7233692698451037,0.33874712025036713,0.46228304836774087,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.580885,0.2729683334016797,0.21193238727478053,0.26696772107819555,0.17461508960672845,0.3354001993113255,0.24789749599583438,15.356260135666929,18.652853802085072,1.0144718463095737,0.7233692698451037,0.2911025764644699,0.40492030109060734,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.6478512,0.23899249545420537,0.18555408138106647,0.23373873868240436,0.1528815060495612,0.29373107862105113,0.21682998236851567,13.444968437280039,16.331213916322394,0.9742027499688449,0.7233692698451037,0.2508334801237412,0.3553116394045603,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.7160728,0.2087150872088901,0.16204702030481716,0.2041268962867555,0.1335135952313844,0.2565587574767123,0.1891851848913727,11.74170543450033,14.262281559120122,0.9389300994701886,0.7233692698451037,0.21556082962508483,0.31083678808616977,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.7814417,0.18226619848492187,0.14151228242838187,0.17825941957478042,0.11659463753712629,0.2240635420986717,0.16507093227086309,10.253800281100025,12.45495296532367,0.9086929508855676,0.7233692698451037,0.18532368104046382,0.2718060365058974,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.8493922,0.15958440071766608,0.12390217999674934,0.15607623004933435,0.10208534212633635,0.19618378822195381,0.14441931506526687,8.977805538854811,10.905030981615406,0.8832624381432266,0.7233692698451037,0.15989316829812283,0.2382176854143922,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.915261,0.1393615675438627,0.10820118911295358,0.13629795167267433,0.08914899971381951,0.1713195855746861,0.12602995846477022,7.840135809332731,9.52313607036934,0.8610315415454122,0.7233692698451037,0.13766227170030843,0.20819124720566054,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094523.9823928,0.12171042131989791,0.09449680213964028,0.11903483028849804,0.07785769690672284,0.14961400885944265,0.10999809516991867,6.847135855226401,8.316968716962545,0.8420069988712092,0.7233692698451037,0.11863772902610548,0.18192962823968695,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.0475454,0.10655800387586095,0.08273242478252515,0.1042155086685228,0.06816480459896734,0.13097999482719577,0.09625050344915963,5.994703599309153,7.281547874794194,0.8259840053683256,0.7233692698451037,0.10261473552322187,0.15935082906773196,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.1141458,0.09306171275516394,0.07225382307994396,0.09101590931253423,0.05953128709474065,0.11438267447101959,0.08401736905603302,5.235438265351102,6.359292300165345,0.8119709189089616,0.7233692698451037,0.08860164906385781,0.13921611853657018,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.1829126,0.08127429362687458,0.06310198187793244,0.0794876164928664,0.051990912581412196,0.0998875069974448,0.0733426298151212,4.572308080760702,5.553809201729448,0.799944664727136,0.7233692698451037,0.07657539488203224,0.12161482264420603,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.2481623,0.07097230161869271,0.05510342913111804,0.06941209669075654,0.045400754170191515,0.08721988481500115,0.06402052354942879,3.9927432800024723,4.849830744575849,0.789605364433796,0.7233692698451037,0.06623609458869228,0.10622092227675722,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.3147733,0.06214035092238121,0.04824623613923439,0.06077430135766404,0.039750983580028265,0.07636079297518655,0.056034286574218,3.4958787377056133,4.2463070452721805,0.780874821819089,0.7233692698451037,0.057505551973985214,0.09301671161042502,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.3825438,0.054268052918581104,0.04213412472037923,0.053075062390406824,0.0347150997455028,0.06668251662110682,0.048920285615740924,3.053001538374942,3.7083603813195034,0.7732009361845137,0.7233692698451037,0.04983166633940994,0.08124249524286328,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.4473343,0.04751195283344399,0.036888637766335206,0.04646748363550346,0.030393244146700304,0.05837729751336784,0.042818383808980155,2.672918754933532,3.2466881351249843,0.766699118833232,0.7233692698451037,0.043329848988128306,0.07113460059855323,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.5144043,0.04149508706234989,0.03221709789735762,0.040582888389845806,0.02654427437236828,0.05098150987233651,0.037386831528966595,2.334423413596531,2.8355308253470723,0.7609759958958084,0.7233692698451037,0.0376067260507047,0.062130555844172604,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.582062,0.03623825014073688,0.028135650147267686,0.035441614056498594,0.02318149262026692,0.0445205226126804,0.03264347735705147,2.0386854554702247,2.4763094285505036,0.7560290205359061,0.7233692698451037,0.0326597506908024,0.054262429099856326,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.647453,0.03172570761093279,0.02463207816470917,0.03102827207298864,0.020294833608188956,0.038974795279245446,0.028573297015427077,1.784819759794672,2.1679487442009466,0.7518229413229512,0.7233692698451037,0.028453671477847498,0.047507378034289664,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.7151911,0.02770799600772985,0.02151269663777101,0.027098883002650176,0.017724716355947745,0.034037587454134974,0.024950680049526695,1.558792103309069,1.8934019025262463,0.7481101574574034,0.7233692698451037,0.024740887612299645,0.04149242163242311,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.7806454,0.02419697703699165,0.01878671508416287,0.023665047791986638,0.015478728758817173,0.02972335330659027,0.021785892657331947,1.3612698256261984,1.6534794629202418,0.7448907567633835,0.7233692698451037,0.02152148691827971,0.036235604053351154,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.8478942,0.021132130334355268,0.016407145037502385,0.020667576513559993,0.013518156133434545,0.02595761615822638,0.01902401934697213,1.1888482016041104,1.4440458187135714,0.7420999206216347,0.7233692698451037,0.01873065077653091,0.031646518643754305,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.9145699,0.018501410188427807,0.014364634116808604,0.01809468826038474,0.011835292876781534,0.02272548040827176,0.016653910767543686,1.0408495785699636,1.264277836657292,0.7397190391944305,0.7233692698451037,0.016349769349326748,0.0277072723919355,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094524.9828634,0.016157977538800834,0.012545175370431169,0.01580277197819635,0.010336206511929014,0.01984646668941383,0.014543062390864923,0.9090131169245467,1.1041413967702225,0.737609675082534,0.7233692698451037,0.01424040523743031,0.024198079799390156,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
1782094525.0479875,0.01410985746734044,0.010954999532332255,0.01379967633113166,0.009026030658061401,0.017330382250328586,0.012698552396441076,0.7937902956047905,0.9641848860674935,0.7357750943259785,0.7233692698451037,0.012405824480874794,0.02113101601260263,0.6433692698451038,0.2126500150397319,0.2126500150397319,0.6433692698451038,0.49336286346164243,distal,True,True,False,False,False,False,False,left_J5-left_J6 vs right_J5-right_J6,left_J5-left_J6 vs right_J5-right_J6,left_J2-left_J3 vs left_J5-left_J6,0,0,0,0,0,0,1.0,True,sinusoidal,x,0.0,0.0,0.0,0.0,False,False,False,1.0
