sample_index,time_from_start_s,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,cartesian_json
0,0.0,3.0450517704129116,0.6267206069784169,-1.6071778361698241,1.4871311152077664,-0.06072363808213715,0.5934108316920045,0.09637723382025788,2.5492407473768472,1.6175705227927162,-1.4880407131325493,3.1932998925610243,2.5726108535044667,"{""sample_index"":0,""time_from_start_s"":0,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.162426351349625],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.162426351349625],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.16147330904769294],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.16147330904769294],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.16337939365155704],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.16337939365155704],[0,0,0,1]]},""phase"":""RIGID""}"
1,8.130081300813007,2.9395511445956743,0.615292712058702,-1.5679852075201006,1.4021225516849594,-0.1236588381255515,0.6134634122599376,0.2023894632021615,2.559471932539332,1.5775967409753373,-1.4000395927483054,3.252941743329061,2.5501946444033194,"{""sample_index"":1,""time_from_start_s"":8.130081300813007,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.262426351349625],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.262426351349625],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.26147330904769295],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.26147330904769295],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.26337939365155705],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.26337939365155705],[0,0,0,1]]},""phase"":""RIGID""}"
2,16.260162601626014,2.8383442683931115,0.5968426955376501,-1.506700453979876,1.3255577086018782,-0.19155615967231074,0.6432929186792237,0.30393855553855503,2.576350155669759,1.51561153693271,-1.320722236944444,3.318246632614353,2.517739224681346,"{""sample_index"":2,""time_from_start_s"":16.260162601626014,""object_pose"":{""translation_m"":[0.0610823475841081,0.0349054670965925,0.362426351349625],""matrix"":[[1,0,0,0.0610823475841081],[0,1,0,0.0349054670965925],[0,0,1,0.362426351349625],[0,0,0,1]],""rpy_rad"":[0,0,0]},""left_target"":{""translation_m"":[0.06659499904531962,0.18302755622721398,0.3614733090476929],""matrix"":[[-0.005873979325325093,-0.9999695428308846,-0.005139044412854531,0.06659499904531962],[-0.9999826944425246,0.005872218926872346,0.00035757564699486936,0.18302755622721398],[-0.0003273871623857153,0.005141055870783762,-0.9999867310930578,0.3614733090476929],[0,0,0,1]]},""right_target"":{""translation_m"":[0.055569696122896556,-0.11321662203402896,0.363379393651557],""matrix"":[[-0.025903654848668963,0.999645415897354,0.0061679121984213395,0.055569696122896556],[0.9996637376112597,0.02591047854614002,-0.001028983282995724,-0.11321662203402896],[-0.0011884319785733567,0.006139183733724187,-0.9999804488351339,0.363379393651557],[0,0,0,1]]},""phase"":""RIGID""}"
