time_s,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6
8.418,2.8181028366088863,0.5946983554531469,-1.771853639926122,1.3211845286969035,0.2196252747417023,1.0896085500717163,0.3300157189369201,2.2597725979321717,1.579350453430378,-1.3453435070186965,3.2966829600772996,0.7286149859428406
8.618,2.8181028366088863,0.5938013197664984,-1.7700409794415477,1.321010288545949,0.22027492351844583,1.0896085500717163,0.3300157189369201,2.260672864886148,1.5775355795703931,-1.3451690731089905,3.296032494188688,0.7286149859428406
8.818,2.8181028366088863,0.5934031010183387,-1.7692363403111826,1.3209208104199204,0.22056352286381323,1.0896085500717163,0.3300157189369201,2.2610725178419693,1.5767299537910717,-1.345079495105892,3.295743530696194,0.7286149859428406
9.018,2.8181028366088863,0.5924475753636215,-1.7673057366409934,1.3207356198945486,0.22125653286275365,1.0896085500717163,0.3300157189369201,2.2620314843406977,1.5747969724834534,-1.3448940968737586,3.2950496433768373,0.7286149859428406
9.219,2.8181028366088863,0.5916007221021572,-1.7655948523097336,1.320544637204875,0.221871344099782,1.0896085500717163,0.3300157189369201,2.2628813866940636,1.5730839687821558,-1.3447028988230156,3.294434050352715,0.7286149859428406
9.418,2.8181028366088863,0.5904362966612096,-1.764330367943331,1.320248625121166,0.22271767445272447,1.0896085500717163,0.3300157189369201,2.2640500042507505,1.5718420553675956,-1.3443565296547602,3.2935866384068455,0.7286149859428406
9.618,2.8181028366088863,0.5899916462149121,-1.764330367943331,1.3200979877146886,0.2230411542514051,1.0896085500717163,0.3300157189369201,2.2644962554077233,1.5718420553675956,-1.3442057203101285,3.293262743543887,0.7286149859428406
9.818,2.8181028366088863,0.5889387206334503,-1.764330367943331,1.3197413365051027,0.2238078142290763,1.0896085500717163,0.3300157189369201,2.265552971413856,1.5718420553675956,-1.3438486600534816,3.292495096116904,0.7286149859428406
10.018,2.8181028366088863,0.5878688124139443,-1.764330367943331,1.3193790142504431,0.22458780732631595,1.0896085500717163,0.3300157189369201,2.266626731219733,1.5718420553675956,-1.3434859193839657,3.2917140929712283,0.7286149859428406
10.218,2.8181028366088863,0.5872518892210791,-1.764330367943331,1.319170132137514,0.22503801000493723,1.0896085500717163,0.3300157189369201,2.2677112274577693,1.5718420553675956,-1.3431196332057882,3.290924270637329,0.7286149859428406
10.418,2.8181028366088863,0.5863235493961837,-1.764330367943331,1.3188558608890153,0.22571609507213028,1.0896085500717163,0.3300157189369201,2.2681775573328222,1.5718420553675956,-1.3429621567629513,3.2905843343469265,0.7286149859428406
