time_s,sim_left_j1,sim_left_j2,sim_left_j3,sim_left_j4,sim_left_j5,sim_left_j6,sim_right_j1,sim_right_j2,sim_right_j3,sim_right_j4,sim_right_j5,sim_right_j6,real_left_j1,real_left_j2,real_left_j3,real_left_j4,real_left_j5,real_left_j6,real_right_j1,real_right_j2,real_right_j3,real_right_j4,real_right_j5,real_right_j6,sim_delta_left_j1,sim_delta_left_j2,sim_delta_left_j3,sim_delta_left_j4,sim_delta_left_j5,sim_delta_left_j6,sim_delta_right_j1,sim_delta_right_j2,sim_delta_right_j3,sim_delta_right_j4,sim_delta_right_j5,sim_delta_right_j6,real_delta_left_j1,real_delta_left_j2,real_delta_left_j3,real_delta_left_j4,real_delta_left_j5,real_delta_left_j6,real_delta_right_j1,real_delta_right_j2,real_delta_right_j3,real_delta_right_j4,real_delta_right_j5,real_delta_right_j6,error_left_j1,error_left_j2,error_left_j3,error_left_j4,error_left_j5,error_left_j6,error_right_j1,error_right_j2,error_right_j3,error_right_j4,error_right_j5,error_right_j6,left_motion_state,left_power_state,left_servo_state,left_collision_state,right_motion_state,right_power_state,right_servo_state,right_collision_state
2.120,2.4837321406001314,0.8514123608900761,-0.46412241462656956,-0.481300114643225,1.052431464693395,0.0,0.660362164196029,3.1354751745639913,0.974693893143168,0.1820970890458729,2.2439068667812014,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0005877259705298066,-0.001482346246000743,0.011074940227731311,0.032993273605328555,-0.010847034171201475,0.0,0.0006202023595663908,0.0006102821794318203,-0.00496766108503377,-0.015333886321663659,0.007623465433991949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005877259705298066,0.001482346246000743,-0.011074940227731311,-0.032993273605328555,0.010847034171201475,0.0,-0.0006202023595663908,-0.0006102821794318203,0.00496766108503377,0.015333886321663659,-0.007623465433991949,0.0,0,1,1,0,0,1,1,0
2.220,2.4837566013868493,0.8513437095932685,-0.4636108934011657,-0.47977211320402824,1.0519356926311128,0.0,0.6603901347854332,3.135502543698603,0.9744636282841918,0.1813873038062965,2.2442594069099338,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0006121867572477235,-0.0015509975428082967,0.011586461453135188,0.03452127504452529,-0.011342806233483715,0.0,0.0006481729489705712,0.0006376513140433637,-0.005197925944010029,-0.016043671561240064,0.007976005562724264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006121867572477235,0.0015509975428082967,-0.011586461453135188,-0.03452127504452529,0.011342806233483715,0.0,-0.0006481729489705712,-0.0006376513140433637,0.005197925944010029,0.016043671561240064,-0.007976005562724264,0.0,0,1,1,0,0,1,1,0
2.320,2.483780645647718,0.8512754891031622,-0.4631026046291097,-0.4782533566731595,1.0514435062190144,0.0,0.6604178966540385,3.1355296808506323,0.974234749388651,0.18068185163034065,2.2446097656611235,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0006362310181162734,-0.0016192180329146488,0.012094750225191186,0.03604003157539404,-0.011834992645582076,0.0,0.000675934817575885,0.0006647884660728742,-0.005426804839550825,-0.01674912373719592,0.008326364313913981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006362310181162734,0.0016192180329146488,-0.012094750225191186,-0.03604003157539404,0.011834992645582076,0.0,-0.000675934817575885,-0.0006647884660728742,0.005426804839550825,0.01674912373719592,-0.008326364313913981,0.0,0,1,1,0,0,1,1,0
2.420,2.4838043415595483,0.8512075094686092,-0.46259612150898016,-0.4767395810898085,1.0509535169001178,0.0,0.6604455312238887,3.135556664447998,0.9740066151815481,0.1799787522873895,2.2449589269626617,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0006599269299467636,-0.0016871976674676104,0.012601233345320706,0.03755380715874501,-0.01232498196447862,0.0,0.0007035693874261062,0.0006917720634387337,-0.005654939046653706,-0.017452223080147072,0.008675525615452262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006599269299467636,0.0016871976674676104,-0.012601233345320706,-0.03755380715874501,0.01232498196447862,0.0,-0.0007035693874261062,-0.0006917720634387337,0.005654939046653706,0.017452223080147072,-0.008675525615452262,0.0,0,1,1,0,0,1,1,0
2.520,2.483827638716081,0.8511399189538974,-0.4620925376335266,-0.47523405430418303,1.0504667758215913,0.0,0.660472982174563,3.135583438403154,0.9737797194099495,0.17927952393086968,2.245306137342074,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0006832240864795835,-0.0017547881821794453,0.013104817220774279,0.0390593339443705,-0.012811723043005152,0.0,0.0007310203381003522,0.0007185460185943349,-0.0058818348182523295,-0.018151451436666882,0.009022735994864473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006832240864795835,0.0017547881821794453,-0.013104817220774279,-0.0390593339443705,0.012811723043005152,0.0,-0.0007310203381003522,-0.0007185460185943349,0.0058818348182523295,0.018151451436666882,-0.009022735994864473,0.0,0,1,1,0,0,1,1,0
2.620,2.483850547694787,0.8510726924026616,-0.4615916550134452,-0.47373618469152884,1.049983083924749,0.0,0.6605002635570194,3.1356100154625706,0.9735539741384645,0.17858389203313765,2.2456515336194567,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0007061330651856323,-0.0018220147334152559,0.01360569984085569,0.04055720355702469,-0.013295414939847428,0.0,0.0007583017205567977,0.0007451230780111118,-0.00610758008973733,-0.018847083334398912,0.009368132272247198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007061330651856323,0.0018220147334152559,-0.01360569984085569,-0.04055720355702469,0.013295414939847428,0.0,-0.0007583017205567977,-0.0007451230780111118,0.00610758008973733,0.018847083334398912,-0.009368132272247198,0.0,0,1,1,0,0,1,1,0
2.720,2.483880572769258,0.8509833829121063,-0.4609262059226587,-0.471745528887509,1.0493411487216202,0.0,0.6605364786581721,3.1356452445413097,0.9732539571648494,0.17765946668499094,2.2461104873101663,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0007361581396563288,-0.0019113242239705563,0.014271148931642164,0.04254785936104455,-0.013937350142976257,0.0,0.0007945168217095011,0.0007803521567502081,-0.006407597063352366,-0.019771508682545624,0.009827085962956783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007361581396563288,0.0019113242239705563,-0.014271148931642164,-0.04254785936104455,0.013937350142976257,0.0,-0.0007945168217095011,-0.0007803521567502081,0.006407597063352366,0.019771508682545624,-0.009827085962956783,0.0,0,1,1,0,0,1,1,0
2.820,2.483902634917029,0.8509168473684835,-0.4604304085425258,-0.47026188161172944,1.0488633708730248,0.0,0.6605634424082716,3.135671434485832,0.973030351642626,0.17697053534428922,2.2464524919933946,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0007582202874272248,-0.0019778597675933485,0.014766946311775053,0.04403150663682409,-0.01441512799157163,0.0,0.0008214805718089746,0.0008065421012726226,-0.006631202585575813,-0.020460440023247345,0.010169090646185097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007582202874272248,0.0019778597675933485,-0.014766946311775053,-0.04403150663682409,0.01441512799157163,0.0,-0.0008214805718089746,-0.0008065421012726226,0.006631202585575813,0.020460440023247345,-0.010169090646185097,0.0,0,1,1,0,0,1,1,0
2.920,2.483917185036988,0.8508725249066847,-0.46010011111827614,-0.46927324566031015,1.0485453148742885,0.0,0.6605813981530458,3.1356888553916225,0.972881351020775,0.17651148576113654,2.246680361724658,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0007727704073863251,-0.0020221822293921,0.015097243736024724,0.045020142588243384,-0.014733183990307985,0.0,0.0008394363165832308,0.000823963007063,-0.006780203207426783,-0.020919489606400027,0.010396960377448305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007727704073863251,0.0020221822293921,-0.015097243736024724,-0.045020142588243384,0.014733183990307985,0.0,-0.0008394363165832308,-0.000823963007063,0.006780203207426783,0.020919489606400027,-0.010396960377448305,0.0,0,1,1,0,0,1,1,0
3.020,2.4839386918572512,0.8508063419500053,-0.4596068642396632,-0.46779651482552137,1.048070700873599,0.0,0.6606082031371716,3.1357148319080967,0.9726587888679841,0.17582583631433205,2.247020691727117,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0007942772276496868,-0.0020883651860715835,0.015590490614637686,0.04649687342303216,-0.015207797990997474,0.0,0.0008662413007090031,0.0008499395235372909,-0.007002765360217711,-0.02160513905320452,0.01073729037990745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007942772276496868,0.0020883651860715835,-0.015590490614637686,-0.04649687342303216,0.015207797990997474,0.0,-0.0008662413007090031,-0.0008499395235372909,0.007002765360217711,0.02160513905320452,-0.01073729037990745,0.0,0,1,1,0,0,1,1,0
3.120,2.4839598139614907,0.8507405340860179,-0.4591163548971917,-0.4663275469063378,1.0475991391435453,0.0,0.6606348507424493,3.135740619110696,0.9724373986500074,0.17514383402243452,2.247359184504129,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0008153993318891217,-0.0021541730500589384,0.016080999957109154,0.04796584134221571,-0.015679359721051167,0.0,0.0008928889059867107,0.0008757267261363388,-0.007224155578194336,-0.02228714134510204,0.011075783156919705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008153993318891217,0.0021541730500589384,-0.016080999957109154,-0.04796584134221571,0.015679359721051167,0.0,-0.0008928889059867107,-0.0008757267261363388,0.007224155578194336,0.02228714134510204,-0.011075783156919705,0.0,0,1,1,0,0,1,1,0
3.220,2.4839805486880966,0.8506751169356205,-0.4586286915308582,-0.46486666753225625,1.0471307265765462,0.0,0.6606613375902671,3.1357662131524022,0.972217230424764,0.1744656302333757,2.2476957654047838,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0008361340584950305,-0.0022195902004563672,0.016568663323442645,0.04942672071629728,-0.01614777228805031,0.0,0.0009193757538045189,0.0009013207678427726,-0.007444323803437736,-0.022965345134160875,0.011412364057574287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008361340584950305,0.0022195902004563672,-0.016568663323442645,-0.04942672071629728,0.01614777228805031,0.0,-0.0009193757538045189,-0.0009013207678427726,0.007444323803437736,0.022965345134160875,-0.011412364057574287,0.0,0,1,1,0,0,1,1,0
3.320,2.484000934551788,0.8506099746264282,-0.45814300258161605,-0.46341126571752383,1.0466646197148188,0.0,0.6606877134059773,3.1357916614695465,0.9719978916433084,0.17379001307219025,2.2480310362585474,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0008565199221863828,-0.002284732509648668,0.017054352272684814,0.050882122531029694,-0.016613879149777633,0.0,0.0009457515695147078,0.0009267690849870114,-0.0076636625848933715,-0.02364096229534632,0.0117476349113379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008565199221863828,0.002284732509648668,-0.017054352272684814,-0.050882122531029694,0.016613879149777633,0.0,-0.0009457515695147078,-0.0009267690849870114,0.0076636625848933715,0.02364096229534632,-0.0117476349113379,0.0,0,1,1,0,0,1,1,0
3.420,2.4840210006528194,0.8505450173388787,-0.457658610689348,-0.4619593102699057,1.0462001635833376,0.0,0.6607140172536431,3.135817001063142,0.9717790771238396,0.17311604002318556,2.2483654650893787,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0008765860232178291,-0.0023496897971981845,0.01753874416495288,0.05233407797864781,-0.017078335281258905,0.0,0.000972055417180484,0.0009521086785824195,-0.007882477104362184,-0.024314935344351002,0.012082063742169247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008765860232178291,0.0023496897971981845,-0.01753874416495288,-0.05233407797864781,0.017078335281258905,0.0,-0.000972055417180484,-0.0009521086785824195,0.007882477104362184,0.024314935344351002,-0.012082063742169247,0.0,0,1,1,0,0,1,1,0
3.520,2.484047198324904,0.8504588939855963,-0.45701624033074595,-0.46003312788054807,1.0455848558475453,0.0,0.6607489011592621,3.1358505437713164,0.9714888041830424,0.17222200859271145,2.2488090477384333,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0009027836953023893,-0.0024358131504805813,0.01818111452355492,0.054260260368005464,-0.01769364301705112,0.0,0.0010069393227994938,0.0009856513867569916,-0.008172750045159383,-0.02520896677482512,0.012525646391223777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009027836953023893,0.0024358131504805813,-0.01818111452355492,-0.054260260368005464,0.01769364301705112,0.0,-0.0010069393227994938,-0.0009856513867569916,0.008172750045159383,0.02520896677482512,-0.012525646391223777,0.0,0,1,1,0,0,1,1,0
3.620,2.4840663935731895,0.8503947923725602,-0.4565380089930383,-0.45859860668255564,1.0451272344185993,0.0,0.6607748752295597,3.135875471652709,0.9712726318700586,0.17155623286103908,2.2491393492454232,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.00092197894358792,-0.0024999147635166308,0.018659345861262555,0.055694781565997886,-0.01815126444599713,0.0,0.001032913393097079,0.001010579268149403,-0.008388922358143147,-0.02587474250649749,0.01285594789821376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00092197894358792,0.0024999147635166308,-0.018659345861262555,-0.055694781565997886,0.01815126444599713,0.0,-0.001032913393097079,-0.001010579268149403,0.008388922358143147,0.02587474250649749,-0.01285594789821376,0.0,0,1,1,0,0,1,1,0
3.720,2.48408528536501,0.8503308343893875,-0.4560607425939972,-0.4571665317750094,1.0446709294212289,0.0,0.6608008023164611,3.1359003128715512,0.9710568360063694,0.17089163828961154,2.2494690394236354,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0009408707354086054,-0.002563872746689344,0.019136612260303665,0.05712685647354415,-0.01860756944336761,0.0,0.0010588404799984907,0.0010354204869917893,-0.008604718221832397,-0.026539337077925024,0.01318563807642592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009408707354086054,0.002563872746689344,-0.019136612260303665,-0.05712685647354415,0.01860756944336761,0.0,-0.0010588404799984907,-0.0010354204869917893,0.008604718221832397,0.026539337077925024,-0.01318563807642592,0.0,0,1,1,0,0,1,1,0
3.820,2.484097698676489,0.8502883186197089,-0.4557434192434689,-0.4562141274961903,1.0443677600408563,0.0,0.6608180446111727,3.1359168095655576,0.9709133252994164,0.17044967409901357,2.249688273751456,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.000953284046887326,-0.0026063885163679634,0.019453935610831974,0.05807926075236325,-0.01891073882374017,0.0,0.001076082774710052,0.0010519171809981742,-0.008748228928785351,-0.026981301268522995,0.013404872404246593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000953284046887326,0.0026063885163679634,-0.019453935610831974,-0.05807926075236325,0.01891073882374017,0.0,-0.001076082774710052,-0.0010519171809981742,0.008748228928785351,0.026981301268522995,-0.013404872404246593,0.0,0,1,1,0,0,1,1,0
3.920,2.4841159788850655,0.8502249685467361,-0.4552704971578835,-0.45479433763210886,1.043916254021785,0.0,0.6608437489362791,3.1359413669010965,0.970699395452225,0.16979085795176346,2.250015055752494,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0009715642554639636,-0.00266973858934072,0.019926857696417388,0.05949905061644467,-0.01936224484281146,0.0,0.0011017870998164536,0.0010764745165370293,-0.008962158775976836,-0.027640117415773102,0.013731654405284566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009715642554639636,0.00266973858934072,-0.019926857696417388,-0.05949905061644467,0.01936224484281146,0.0,-0.0011017870998164536,-0.0010764745165370293,0.008962158775976836,0.027640117415773102,-0.013731654405284566,0.0,0,1,1,0,0,1,1,0
4.020,2.484133934540475,0.850161846270942,-0.4547991518302701,-0.45337882774310906,1.0434666361977019,0.0,0.660869377924748,3.1359658092281646,0.9704861204509572,0.16913407477899803,2.25034080466208,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.000989519910873593,-0.0027328608651348008,0.02039820302403078,0.06091456050544447,-0.01981186266689461,0.0,0.0011274160882853712,0.0011009168436051375,-0.009175433777244613,-0.028296900588538537,0.014057403314870598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000989519910873593,0.0027328608651348008,-0.02039820302403078,-0.06091456050544447,0.01981186266689461,0.0,-0.0011274160882853712,-0.0011009168436051375,0.009175433777244613,0.028296900588538537,-0.014057403314870598,0.0,0,1,1,0,0,1,1,0
4.120,2.484151537661698,0.8500990558864407,-0.45433015501796564,-0.4519699150950189,1.0430196376804413,0.0,0.6608948912937038,3.135990097783477,0.9702738501651353,0.1684804000425362,2.250664987383979,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0010071230320964908,-0.0027956512496360997,0.020867199836335226,0.06232347315353465,-0.020258861184155208,0.0,0.001152929457241214,0.0011252053989174726,-0.009387704063066438,-0.028950575325000366,0.014381586036769534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010071230320964908,0.0027956512496360997,-0.020867199836335226,-0.06232347315353465,0.020258861184155208,0.0,-0.001152929457241214,-0.0011252053989174726,0.009387704063066438,0.028950575325000366,-0.014381586036769534,0.0,0,1,1,0,0,1,1,0
4.220,2.4841687940328643,0.8500365845855372,-0.4538634060520445,-0.45056729784466426,1.0425751567336312,0.0,0.6609202960992973,3.1360142390638677,0.9700625397970324,0.16782969386673594,2.2509876736408745,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0010243794032627207,-0.0028581225505396324,0.021333948802256364,0.06372609040388927,-0.020703342130965252,0.0,0.001178334262834646,0.0011493466793082163,-0.009599014431169395,-0.02960128150080063,0.014704272293665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010243794032627207,0.0028581225505396324,-0.021333948802256364,-0.06372609040388927,0.020703342130965252,0.0,-0.001178334262834646,-0.0011493466793082163,0.009599014431169395,0.02960128150080063,-0.014704272293665,0.0,0,1,1,0,0,1,1,0
4.320,2.484185702477994,0.8499744448223003,-0.45339899326225985,-0.44917124214302195,1.0421332716901297,0.0,0.6609455890340316,3.1360382297480283,0.9698522300934532,0.1671820798746429,2.2513088024796244,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0010412878483925248,-0.0029202623137765116,0.021798361592041016,0.06512214610553158,-0.021145227174466763,0.0,0.001203627197568946,0.0011733373634688071,-0.009809324134748554,-0.030248895492893668,0.015025401132414906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010412878483925248,0.0029202623137765116,-0.021798361592041016,-0.06512214610553158,0.021145227174466763,0.0,-0.001203627197568946,-0.0011733373634688071,0.009809324134748554,0.030248895492893668,-0.015025401132414906,0.0,0,1,1,0,0,1,1,0
4.420,2.484207761479823,0.849891912349442,-0.4527819430282173,-0.447315629526593,1.0415467258566273,0.0,0.6609792213852521,3.1360700607803063,0.9695727102638827,0.16632135851837937,2.251735566664899,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0010633468502212473,-0.003002794786634899,0.022415411826083587,0.06697775872196055,-0.021731773007969135,0.0,0.0012372595487895044,0.001205168395746803,-0.010088843964319083,-0.031109616849157196,0.015452165317689559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010633468502212473,0.003002794786634899,-0.022415411826083587,-0.06697775872196055,0.021731773007969135,0.0,-0.0012372595487895044,-0.001205168395746803,0.010088843964319083,0.031109616849157196,-0.015452165317689559,0.0,0,1,1,0,0,1,1,0
4.520,2.4842238663813,0.8498305467156249,-0.4523229681073346,-0.44593484655068555,1.0411108639978028,0.0,0.6610042594665987,3.136093705327848,0.969364732197463,0.16568094283289186,2.2520530711434694,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0010794517516985458,-0.003064160420451989,0.02287438674696629,0.06835854169786798,-0.02216763486679363,0.0,0.0012622976301360778,0.001228812943288471,-0.010296822030738784,-0.0317500325346447,0.015769669796259933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010794517516985458,0.003064160420451989,-0.02287438674696629,-0.06835854169786798,0.02216763486679363,0.0,-0.0012622976301360778,-0.001228812943288471,0.010296822030738784,0.0317500325346447,-0.015769669796259933,0.0,0,1,1,0,0,1,1,0
4.620,2.484234466847697,0.8497896153953449,-0.452016740774684,-0.4450133311453152,1.0408202583630999,0.0,0.6610209759622597,3.136109466130821,0.9692259384910864,0.1652535658442406,2.2522649425587185,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0010900522180956607,-0.0031050917407319245,0.023180614079616857,0.06928005710323831,-0.022458240501496585,0.0,0.0012790141257971177,0.0012445737462614126,-0.010435615737115378,-0.03217740952329595,0.015981541211508965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010900522180956607,0.0031050917407319245,-0.023180614079616857,-0.06928005710323831,0.022458240501496585,0.0,-0.0012790141257971177,-0.0012445737462614126,0.010435615737115378,0.03217740952329595,-0.015981541211508965,0.0,0,1,1,0,0,1,1,0
4.720,2.4842500580200775,0.8497285964744237,-0.45156009323405266,-0.44363877359887227,1.0403872041715325,0.0,0.6610459213358887,3.136132947227011,0.9690189224180888,0.16461612023646804,2.2525809357927518,0.0,2.7774855257994036,0.6406093297118769,-1.8243865714539536,1.282316522072496,0.2557094426920244,1.0896085500717163,0.3697413013323941,2.2940764602826773,1.6318420543102652,-1.3064044952770812,3.3407976936432626,0.7286149859428406,0.0011056433904759189,-0.0031661106616531765,0.023637261620248207,0.07065461464968126,-0.022891294693063946,0.0,0.0013039594994260773,0.001268054842451516,-0.010642631810112935,-0.03281485513106852,0.016297534445542272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011056433904759189,0.0031661106616531765,-0.023637261620248207,-0.07065461464968126,0.022891294693063946,0.0,-0.0013039594994260773,-0.001268054842451516,0.010642631810112935,0.03281485513106852,-0.016297534445542272,0.0,0,1,1,0,0,1,1,0
