elapsed_sec,side,current_j1,current_j2,current_j3,current_j4,current_j5,current_j6,torque_j1,torque_j2,torque_j3,torque_j4,torque_j5,torque_j6,monitor_velocity_j1,monitor_velocity_j2,monitor_velocity_j3,monitor_velocity_j4,monitor_velocity_j5,monitor_velocity_j6,joint_position_j1,joint_position_j2,joint_position_j3,joint_position_j4,joint_position_j5,joint_position_j6
0.078760603,left,-13.2219238281,-0.760620117188,0.36865234375,-1.55029296875,-0.635986328125,0.0274658203125,-196.110983867,-11.2817137256,3.72338867188,-15.6579589844,-6.42346191406,0.277404785156,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan
0.104467113,right,15.7459716797,0.62060546875,-0.2978515625,1.806640625,0.767822265625,0.020751953125,233.548312499,9.20498035324,-3.00830078125,18.2470703125,7.75500488281,0.209594726562,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
1.113741325,right,15.6589355469,0.624389648438,-0.341796875,1.80419921875,0.72021484375,0.0177001953125,232.257370132,9.26110828223,-3.4521484375,18.2224121094,7.27416992188,0.178771972656,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
1.423096084,left,-13.3051757812,-0.779541015625,0.38330078125,-1.57958984375,-0.63720703125,0.0244140625,-197.345798305,-11.5623533705,3.87133789062,-15.9538574219,-6.43579101562,0.24658203125,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
2.161825989,right,15.5870361328,0.616821289062,-0.34423828125,1.84326171875,0.741577148438,0.0128173828125,231.190939482,9.14885242426,-3.47680664062,18.6169433594,7.48992919922,0.129455566406,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
2.504645734,left,-13.3468017578,-0.77197265625,0.3857421875,-1.591796875,-0.621948242188,0.0482177734375,-197.963205524,-11.4500975126,3.89599609375,-16.0771484375,-6.28167724609,0.486999511719,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
3.184733933,right,15.5,0.616821289062,-0.3369140625,1.787109375,0.736083984375,0.0115966796875,229.899997115,9.14885242426,-3.40283203125,18.0498046875,7.43444824219,0.117126464844,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
3.570394026,left,-13.3922119141,-0.790893554688,0.3662109375,-1.6015625,-0.635375976562,0.042724609375,-198.636740671,-11.7307371575,3.69873046875,-16.17578125,-6.41729736328,0.431518554688,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
4.215042693,right,15.4318847656,0.613037109375,-0.33935546875,1.74560546875,0.772094726562,-0.0054931640625,228.889694393,9.09272449528,-3.42749023438,17.6306152344,7.79815673828,-0.0554809570312,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
4.754946358,left,-13.4489746094,-0.806030273438,0.35888671875,-1.57470703125,-0.639038085938,0.0482177734375,-199.478659606,-11.9552488734,3.62475585938,-15.9045410156,-6.45428466797,0.486999511719,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
5.370205115,right,15.3599853516,0.62060546875,-0.322265625,1.79443359375,0.733642578125,-0.009765625,227.823263743,9.20498035324,-3.2548828125,18.1237792969,7.40979003906,-0.0986328125,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
5.777414414,left,-13.5095214844,-0.806030273438,0.34423828125,-1.552734375,-0.640869140625,0.0433349609375,-200.37670647,-11.9552488734,3.47680664062,-15.6826171875,-6.47277832031,0.437683105469,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
6.401967619,right,15.3107910156,0.609252929688,-0.3466796875,1.8017578125,0.72998046875,0.0299072265625,227.093600666,9.03659656629,-3.50146484375,18.1977539062,7.37280273438,0.302062988281,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
6.837478703,left,-13.5625,-0.806030273438,0.36865234375,-1.59423828125,-0.637817382812,0.0457763671875,-201.162497476,-11.9552488734,3.72338867188,-16.1018066406,-6.44195556641,0.462341308594,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
7.441739441,right,15.2653808594,0.613037109375,-0.32958984375,1.80419921875,0.725708007812,-0.015869140625,226.420065518,9.09272449528,-3.32885742188,18.2224121094,7.32965087891,-0.160278320312,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
7.883723438,left,-13.6343994141,-0.80224609375,0.3759765625,-1.5771484375,-0.645141601562,0.0469970703125,-202.228928126,-11.8991209444,3.79736328125,-15.9291992188,-6.51593017578,0.474670410156,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
8.712594980,right,15.2048339844,0.613037109375,-0.3125,1.82861328125,0.728149414062,0.008544921875,225.522018654,9.09272449528,-3.15625,18.4689941406,7.35430908203,0.0863037109375,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
9.373071084,left,-13.7327880859,-0.821166992188,0.37353515625,-1.533203125,-0.626831054688,0.0164794921875,-203.68825428,-12.1797605894,3.77270507812,-15.4853515625,-6.33099365234,0.166442871094,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
9.729785836,right,15.1669921875,0.60546875,-0.3173828125,1.8017578125,0.728149414062,0.008544921875,224.960739365,8.98046863731,-3.20556640625,18.1977539062,7.35430908203,0.0863037109375,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
10.714521507,right,15.13671875,0.609252929688,-0.33447265625,1.81640625,0.736083984375,0.0299072265625,224.511715933,9.03659656629,-3.37817382812,18.345703125,7.43444824219,0.302062988281,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
10.741225158,left,-13.8009033203,-0.83251953125,0.36376953125,-1.5673828125,-0.641479492188,0.0384521484375,-204.698557002,-12.3481443763,3.67407226562,-15.8305664062,-6.47894287109,0.388366699219,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
11.730639968,right,15.0799560547,0.613037109375,-0.31494140625,1.806640625,0.736083984375,-0.01220703125,223.669796998,9.09272449528,-3.18090820312,18.2470703125,7.43444824219,-0.123291015625,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
12.011444814,left,-13.8500976562,-0.843872070312,0.36376953125,-1.58935546875,-0.634765625,0.0396728515625,-205.428220078,-12.5165281633,3.67407226562,-16.0524902344,-6.4111328125,0.400695800781,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
12.738970687,right,15.0534667969,0.628173828125,-0.322265625,1.8017578125,0.733642578125,0.01220703125,223.276901495,9.31723621121,-3.2548828125,18.1977539062,7.40979003906,0.123291015625,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
13.021613013,left,-13.9144287109,-0.828735351562,0.35888671875,-1.55029296875,-0.6396484375,0.0531005859375,-206.382394871,-12.2920164473,3.62475585938,-15.6579589844,-6.46044921875,0.536315917969,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
13.778158330,right,15.0421142578,0.609252929688,-0.3466796875,1.77978515625,0.733642578125,-0.01220703125,223.108517708,9.03659656629,-3.50146484375,17.9758300781,7.40979003906,-0.123291015625,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
14.042929950,left,-13.9598388672,-0.855224609375,0.34912109375,-1.5478515625,-0.626831054688,0.030517578125,-207.055930019,-12.6849119502,3.52612304688,-15.6333007812,-6.33099365234,0.308227539062,0,0,0,0,0,0,2.99770972435,0.503253374359,-0.595569993078,1.53575396483,-0.171726848443,1.47529519325
14.781289669,right,15.0534667969,0.609252929688,-0.31982421875,1.82861328125,0.704956054688,0.0372314453125,223.276901495,9.03659656629,-3.23022460938,18.4689941406,7.12005615234,0.376037597656,0,0,0,0,0,0,0.132445114252,2.65674477106,0.595195056932,-1.53973422978,3.30814381266,1.6755587264
